,gamma_vario
2610,27.791383966758996
2611,24.592391168975066
2612,23.639484487534627
2613,23.621613019390576
2614,188.91768131855957
2615,50.16789180055402
2616,38.204731024930744
2617,97.66667983379502
2618,39.78456880886426
2619,57.89622948476454
2620,50.81269437119114
2621,30.245493972299162
2622,7.783381806094188
2623,170.34797491412738
2624,88.87409622160662
2625,119.29848359002769
2626,97.02634513019392
2627,130.4760146260388
2628,97.02634513019392
2629,15.386619213296402
2630,14.754684099722995
2631,16.418875213296406
2632,35.20822196121884
2633,23.853405961218836
2634,79.8354224930748
2635,24.839911002770076
2636,40.81557380609417
2637,33.987243257617735
2638,18.709282570637118
2639,16.25874685872576
2640,162.5846091523545
2641,87.98481196675901
2642,122.37523554570637
2643,88.14779975623271
2644,48.58179900277008
2645,11.466333961218835
2646,5.181296044321329
2647,3.651498371191137
2648,5.452942360110804
2649,2.664993329639888
2650,1.7842873795013852
2651,1.5412354127423824
2652,162.57889028254849
2653,25.223075279778385
2654,13.548002570637118
2655,71.11128660387811
2656,14.525929307479226
2657,31.35084427700831
2658,23.87628144044321
2659,7.826273329639887
2660,50.37466468698061
2661,11.47777170083102
2662,112.41010490858721
2663,122.7984319113573
2664,112.41010490858721
2665,126.79878134072018
2666,94.6873273795014
2667,21.72598639335179
2668,74.20805460387811
2669,135.27128695844877
2670,102.91964046537393
2671,46.1913114238227
2672,52.882389096952885
2673,46.1913114238227
2674,55.65032208310248
2675,35.005202083102496
2676,40.4524255734072
2677,70.29634765650967
2678,78.5315201772853
2679,70.29634765650967
2680,81.81415144598333
2681,56.36518080886426
2682,63.013366958448756
2683,52.28476720221605
2684,59.43907332963986
2685,52.28476720221605
2686,62.252757274238235
2687,67.72571567867034
2688,72.87555793905818
2689,23.121390626038785
2690,41.47038439889197
2691,3.1225029141274225
2692,50.709218570637105
2693,31.230748011080333
2694,74.262383867036
2695,38.965519423822705
2696,45.91966510803323
2697,79.50086860941826
2698,88.13922145152351
2699,79.50086860941826
2700,91.82789247645431
2701,62.11836383379502
2702,44.45277500277007
2703,93.7179789473684
2704,71.9776953795014
2705,38.974097728531866
2706,52.23043793905816
2707,59.38474406648197
2708,52.23043793905816
2709,62.198428011080345
2710,41.416055135734084
2711,31.285077274238226
2712,74.31671313019389
2713,45.81100658171744
2714,14.174218814404439
2715,8.71841701939058
2716,35.33117766204986
2717,3.7258436786703584
2718,12.452839002770085
2719,23.19001706371192
2720,0.340272753462604
2721,0.10865852631578948
2722,0.5204171523545705
2723,8.912858592797784
2724,3.9374418614958446
2725,39.84050650415513
2726,6.791157894736841
2727,15.569623047091415
2728,19.5213620831025
2729,0.3946020166204982
2730,0.2859434903047092
2731,0.188722703601108
2732,0.5919030249307479
2733,2.676431069252078
2734,11.537819833795012
2735,4.938244077562328
2736,45.79099053739612
2737,7.348747700831026
2738,17.900062493074792
2739,19.141057240997227
2740,2.33901775069252
2741,1.0351154349030462
2742,0.5747464155124653
2743,1.295324011080332
2744,3.5857313684210532
2745,8.912858592797784
2746,3.8831125983379495
2747,39.78617724099723
2748,6.791157894736841
2749,15.515293783933517
2750,19.467032819944603
2751,1.155211700831025
2752,13.167697728531854
2753,6.099174648199445
2754,48.656144310249296
2755,8.615477362880883
2756,19.993168842105263
2757,20.710887002770093
2758,1.4239985817174503
2759,15.55532587257617
2760,7.420233573407199
2761,53.41996285872575
2762,9.553372011080329
2763,22.35506207202216
2764,21.245601329639893
2765,2.407644188365649
2766,18.47480890858726
2767,9.696343756232688
2768,57.7691633462604
2769,11.409145263157896
2770,24.751268520775625
2771,22.237825240997232
2772,5.012589385041549
2773,96.94342151800556
2774,78.19124742382273
2775,141.0387671578947
2776,2.727900897506925
2777,12.487152221606646
2778,2.682149939058172
2779,16.945011235457063
2780,4.849601595567867
2781,7.403076963988923
2782,26.524118160664823
2783,0.9493323878116338
2784,4.143321174515235
2785,8.930015202216067
2786,3.1825510470914127
2787,3.9431607313019383
2788,32.50605597783933
2789,15.841269362880888
2790,49.34526812188364
2791,28.811666083102487
2792,35.005202083102496
2793,4.160477783933517
2794,4.254839135734074
2795,7.022772121883655
2796,7.620394016620495
2797,11.800887844875344
2798,14.84332658171746
2799,21.234163590027705
2800,21.886114747922445
2801,0.5976218947368425
