Sensor Title,site_id,site,device_id,device,Sensor ID,sensor_url
,80,1c1b244a-1d7d-4999-86eb-5e1c8c27160d,4,314199c0-abd9-4ddb-8ad3-55e2c5ba4428,,https://www.stormwatch.com/sensor/?site_id=80&site=1c1b244a-1d7d-4999-86eb-5e1c8c27160d&device_id=4&device=314199c0-abd9-4ddb-8ad3-55e2c5ba4428
,81,2baeefd3-ed48-47f2-8077-32527d5ad361,4,8a46eeb1-0ae6-4563-8d11-5c6c1aee8f94,,https://www.stormwatch.com/sensor/?site_id=81&site=2baeefd3-ed48-47f2-8077-32527d5ad361&device_id=4&device=8a46eeb1-0ae6-4563-8d11-5c6c1aee8f94
,125,a1adf59c-3283-43c8-a4eb-aa67b6cca769,3,92c85ef4-1ff4-49d8-8055-792b1f002a7a,,https://www.stormwatch.com/sensor/?site_id=125&site=a1adf59c-3283-43c8-a4eb-aa67b6cca769&device_id=3&device=92c85ef4-1ff4-49d8-8055-792b1f002a7a
,87,a62125f9-24a9-4821-bb3f-450963c9e5d2,4,f507fef1-1712-44f7-89a0-87a6ca8f9097,,https://www.stormwatch.com/sensor/?site_id=87&site=a62125f9-24a9-4821-bb3f-450963c9e5d2&device_id=4&device=f507fef1-1712-44f7-89a0-87a6ca8f9097
,120,dc297244-14ec-4fbd-b3dc-a34df2444781,3,c67eb6d4-f743-48b7-a2e7-1542dbe7393c,,https://www.stormwatch.com/sensor/?site_id=120&site=dc297244-14ec-4fbd-b3dc-a34df2444781&device_id=3&device=c67eb6d4-f743-48b7-a2e7-1542dbe7393c
,119,876523f1-1541-4a58-b0a7-8e827fc421ea,4,73bf1d93-f60a-4df4-86db-0618639b23a1,,https://www.stormwatch.com/sensor/?site_id=119&site=876523f1-1541-4a58-b0a7-8e827fc421ea&device_id=4&device=73bf1d93-f60a-4df4-86db-0618639b23a1
,4422,1408895f-881d-4212-8a0e-f1f3c4e705fc,2,43aa8b3d-f7ca-414d-8a68-49c13ab4192f,,https://www.stormwatch.com/sensor/?site_id=4422&site=1408895f-881d-4212-8a0e-f1f3c4e705fc&device_id=2&device=43aa8b3d-f7ca-414d-8a68-49c13ab4192f
,4421,de95baa0-77f6-4475-9937-f34c04f816a3,2,07e7d5e2-40cb-4f56-89ce-f68e6cb1dedb,,https://www.stormwatch.com/sensor/?site_id=4421&site=de95baa0-77f6-4475-9937-f34c04f816a3&device_id=2&device=07e7d5e2-40cb-4f56-89ce-f68e6cb1dedb
,4427,edddec72-f106-4256-88a0-78b4e74d39ef,2,c9893dcd-d896-42f1-82cc-1aecb2d3b536,,https://www.stormwatch.com/sensor/?site_id=4427&site=edddec72-f106-4256-88a0-78b4e74d39ef&device_id=2&device=c9893dcd-d896-42f1-82cc-1aecb2d3b536
,4423,b09ccfe2-20f0-434e-8f3a-19eb5ad8533c,2,138f9560-f716-4cfc-b2cb-75f398e5c84f,,https://www.stormwatch.com/sensor/?site_id=4423&site=b09ccfe2-20f0-434e-8f3a-19eb5ad8533c&device_id=2&device=138f9560-f716-4cfc-b2cb-75f398e5c84f
