id,radius_used_km,g1,d1_m,b1_deg,g2,d2_m,b2_deg,g3,d3_m,b3_deg,g4,d4_m,b4_deg,g5,d5_m,b5_deg,g6,d6_m,b6_deg,g7,d7_m,b7_deg
12339103,6,16064,3678.299573598657,23.113240195776427,16017,4873.148615950197,154.85910892926358,16062,1256.5501877711538,341.43688014089355,16060,4792.8287533875055,304.56284755682464,16006,5262.308111569307,91.68296141694077,16053,5379.0762117816885,57.0366631813082,16059,2912.8756357534967,332.6876628980269
12339102,6,16064,2681.696745529125,32.03940319411862,16006,5389.185545244352,103.56871500240004,16062,429.07494887888566,280.9305612177268,16059,2007.2660013521452,317.4331411292612,16053,4845.439221570921,67.97680488337107,16017,5889.2735942767895,159.63911877852718,16060,4282.0583594652535,292.07385438971016
12339101,6,16064,1821.3664076628515,50.30071378978414,16006,5732.2770762892915,114.46754321767753,16062,1119.6362577657178,203.2831131568737,16059,1427.475411124842,284.96066371750214,16053,4526.184187661423,81.01174378883792,16060,4020.5920850605917,277.1349741724348,16090,4225.222352104611,72.35841010178018
12339100,5,16064,1381.1351629895896,87.77612408147928,16059,1584.4760430420997,242.10473619555898,16062,2188.00607948011,192.23917476035672,16090,4008.8712504387086,87.5598015414239,16060,4056.9237522766894,261.34601851371394,16053,4467.511518240641,95.17143652543018,16052,4768.363106511457,67.81424424184331
12339099,5,16052,4448.016372922627,81.0659760140208,16064,1721.042066890864,127.85850214207312,16059,2334.044506922066,217.52392689770423,16062,3284.124417713005,188.49471208354745,16090,4093.148120279472,103.26416989800123,16060,4383.656551079735,246.8945721612206,16053,4679.235083583837,108.85883435363348
12384611,5,16045,4009.280585047555,176.94248460664608,16020,4644.385709322821,262.4403853710048,16019,2506.067996808172,301.2305702999642,16008,4229.718238485598,343.4539303991279,2800,4698.60953416178,148.0318051619048,16029,4880.741354908406,326.99101238885163,16044,4937.594115843863,196.64648835897398
12384610,6,1720,4199.173260396057,13.112902890086502,16045,5117.045628945784,177.82501617564378,16020,4933.500400028231,249.5862433141842,16008,3189.115061345771,337.4262232889547,2320,4426.413629790313,60.51505051453262,16019,2170.849806846118,275.00971170792803,16029,4009.19098687672,318.0795482835918
12384609,5,1720,3122.5428304562197,17.38554461760242,16019,2368.2998875632634,247.1352708160795,16008,2216.848903542289,325.8682939731519,2320,3979.698953380376,74.42016720914438,16029,3284.7566988934936,304.77214355227545,16010,4332.209256434902,332.94925584663406,16011,4577.19926188333,306.2074283574401
12384608,5,1720,2081.2271884218035,26.030892746077768,2320,3814.035526950123,90.61470685118803,16019,2994.854823663704,227.3255415288941,16008,1456.8531589558863,299.8539083379189,16029,2823.0641095631595,285.6922384241047,16010,3393.1918121495205,324.0961782485183,16011,4040.6285008177138,293.2345063846677
12384607,5,1720,1173.35711084691,49.6105669158739,2320,3964.8126744109018,106.8717601869771,16008,1339.5795095913734,253.3160020940657,16010,2592.9738699682734,309.1962176306036,2790,3262.1310641143427,18.823605346614443,16019,3846.236374282421,215.28088177541565,16029,2759.314723989762,262.7915642776576
12384606,5,2790,2231.322427141834,27.574395327015736,1720,941.3112247797841,111.79402702308118,16008,1982.5709724490046,221.08312112449636,16010,2096.9829950266208,284.60917000590655,16095,2938.7725141456262,2.2489014403157626,16029,3118.015250055254,242.1619965266203,16011,3804.0433783031453,260.5347181355533
12384605,5,2790,1334.2199014404705,49.41147209256553,1720,1690.981532324999,149.6523721092807,16010,2129.6092222650877,254.17108132622997,16096,4322.694841560508,296.29411212706964,16095,1829.216836438804,2.99734071107855,16008,2920.749307156863,206.92364648469803,16029,3780.781297470706,227.26181901801493
12360111,5,16019,4104.17138682257,73.15167912815457,16020,1634.421734873391,116.16887268467042,16022,2477.9620103453294,214.3106112003739,16027,1293.4321476592306,283.7033176938558,16105,3354.8806722082445,329.6862326133071,16026,2999.763608517,195.51413520752834,16021,3962.052710912647,238.52946989742557
12360110,5,16019,3908.314082051788,88.83071312335534,16020,2333.056606818603,141.68718121284786,16027,1508.7933724942116,237.82749794221377,16105,2475.5576795944226,316.1875946459874,16022,3460.1507145196256,204.1796868521501,16013,4130.408842111974,18.082978713381408,16029,4445.040919294675,49.72854680792085
12360109,5,16013,3086.221178090177,24.12746851803297,16020,3267.8886575955307,154.12993670084836,16027,2311.729511730292,214.14719507817824,16105,1861.6356730093319,291.3115840886594,16015,2134.4694475243045,327.8050865355272,16029,3804.441182113473,62.38403864917831,16019,4021.157910531492,104.84205373508172
12360108,5,16013,2110.2992924628693,36.021334166536064,16020,4287.094120850498,160.8637980917673,16105,1807.5234803832564,256.13305267585343,16098,1284.7570712467293,355.7586777935494,16015,1351.10448103513,301.0300099409419,16027,3297.8609053013233,203.55899356233826,16029,3413.687076601453,78.95961462089093
12360107,5,16013,1358.7108535843386,63.93490967156623,16029,3361.0803580194683,97.79870063261609,16015,1248.6640431699157,250.66979397516593,16098,206.7342322727853,326.02417619604756,16027,4344.174171763082,197.94763175580044,16006,4384.9304041401865,1.8860596959332838,16105,2352.181802265026,229.00532903109251
12360106,5,16006,3275.094316614348,2.166282560714137,16013,1304.9787548461695,113.13833374567707,16098,948.1735352080801,188.24970532780523,16016,2890.1597721638163,242.07154789624096,16096,3658.4320521013738,37.180294649649966,16015,1938.3002070723426,218.20491069329304,16011,2428.4276242864134,107.62817369249149
12360105,5,16006,2165.41491925912,2.7336200820890326,16013,2005.9906173118193,143.98624975410792,16098,2054.1409184752138,184.37154812558134,16096,2838.261213001328,50.50910151703442,16016,3562.9363007420397,226.25787834142082,16010,4075.8936243944772,99.75697815953572,16015,2901.5569731169626,204.84897732816196
12360104,5,16006,1056.3918636945407,4.49252674751375,16013,2968.028597475461,157.01568672355404,16015,3942.7464501194045,198.32832778749398,16096,2278.4806277343646,72.23478640980272,16010,4383.2920864299585,114.25349456586571,16098,3162.931674078679,183.2098527077202,16011,3728.3077956471525,142.42845616835643
12360103,5,16093,3652.372577000885,59.04222313919763,16006,84.14824042315051,132.32523902416278,16098,4272.349563387567,182.65139871368908,16053,3101.181659944569,347.2451702131886,16096,2188.9218825572952,100.9183311500048,16090,3770.9277307777206,342.58237448889713,16013,4007.314300286125,163.49579659900405
12360102,5,16093,3205.16024320572,76.11793930848688,16006,1167.2126610465593,177.95374912830277,16053,2040.580858622058,339.7818727149444,16096,2618.2921877235763,125.60653815041775,16064,4457.42987586585,302.1372419900583,16090,2740.824975735156,335.20782229200006,5600,4075.197265475408,75.73680481830661
12360127,10,16034,3722.5810623015846,15.753925030017058,16036,5589.8327785681595,339.66080391817803,16031,6576.711804371936,303.9473418882107,16035,6959.835808048708,42.83070129367405,16047,7625.495407962322,3.653516719918855,16048,8652.290008734519,6.417174534148103,16046,9177.080330513134,315.2687050459505
12360126,9,16034,2663.8852259571145,21.82301707449011,16036,4574.313736398131,334.5827477254416,16031,6046.198312998306,295.0798869893265,16035,6176.50857307371,49.7068619209806,16047,6516.877011941616,4.096010168668215,16048,7547.9064382316965,7.204634056102691,16040,8387.288628647177,35.39710934291935
12360125,8,16034,1673.0042560419065,35.429448915573516,16036,3614.7567702457836,326.7155830092455,16031,5685.413925921449,284.80822114539154,16047,5408.804531465131,4.719810894741158,16035,5506.645734183113,58.41019274860861,16048,6445.434644745257,8.261701361946109,16040,7497.012121414966,40.18814588932253
12360124,7,16034,982.6485277283169,75.05335593451525,16036,2769.946509964606,313.6514614678033,16047,4301.701263475308,5.664806607440539,16031,5527.694156647606,273.5610227475887,16035,4996.097865069447,69.19200889823378,16048,5346.058642079238,9.754175703826547,16039,6533.596577252148,345.554410618233
12360123,6,16047,3196.5762970341584,7.263856063928301,16034,1263.4323472090439,132.67029877212235,16031,5590.253993095903,262.1197848091548,16035,4697.106577242748,81.86056037332105,16036,2177.7901113310104,291.6152965833454,16048,4252.181730293405,12.016737151630593,16039,5472.05660612185,342.446874911105
12335599,6,16052,5302.893025877992,82.69672331596536,16064,2469.829282874886,115.74675783078385,16059,1948.7315188530308,196.57239473191214,16060,3611.323912897789,241.2518124237223,16062,3286.8698792454807,173.34891233501435,16090,4943.058616325727,101.1489303221789,16058,5362.070377250517,264.4790264730357
12360122,6,16047,2096.5632308129093,10.546018623029,16034,2165.8589235550858,155.19891366829188,16036,2068.0853323933866,261.4481101235692,16039,4434.29195313469,337.86545622122554,16035,4650.656764693487,95.4876066228556,16040,5344.591468203438,63.3426163236104,16048,3169.504579920431,15.834799779085529
12360121,5,16047,1018.3702514474267,20.898823337758586,16034,3201.5091766013434,163.89564415633924,16036,2505.0423788181547,235.5433349890978,16039,3441.8775749660485,330.5696836966403,16035,4863.990178133635,108.63858890255028,16040,4927.382302824669,74.84586708094082,16048,2115.297752961061,23.527193431254204
12360120,5,16048,1169.2893176673988,44.80109162038923,16047,377.64258697559643,114.80005202135055,16036,3276.822093980886,219.53819191386378,16039,2548.3610379651495,317.8034304860253,16034,4274.625343480932,168.28955577033992,16038,4101.099212793427,305.6996349515461,16040,4738.937607870755,87.84349464698374
12360119,5,16043,4199.287690666332,21.666363982583903,16048,850.8996379944781,109.21912647295017,16036,4202.8521535737045,210.07929131212984,16039,1898.9011233319575,294.19200212553744,16047,1308.5096031285439,165.73823851560007,16030,4481.623519326864,351.1205981404025,16038,3588.2616373861106,290.95626728197425
12360118,5,16043,3184.4182692924696,28.71403675803839,16048,1595.2663662010555,150.6046037291751,16039,1783.6978067050593,259.2854327424699,16030,3393.7108963195324,347.88545130833984,16023,4832.43572028565,313.5115312706558,16047,2397.0482851953143,172.7648477642532,16038,3375.8424156806377,272.94735655117125
12360115,5,16020,4028.0343595617746,22.613803972654352,16043,1563.4362449068635,110.07017603774949,16030,773.7319712503561,269.1692374404403,16026,1708.050108970081,335.053595096597,16039,4085.7535127065094,206.35857455522776,16048,4774.080156473701,171.30660440309225,16022,2729.873640481596,331.2074648486105
12360114,5,16020,3023.3265293221903,30.36621244187228,16043,2192.505312922259,138.6668437344121,16030,1373.791235977707,215.3142209544355,16026,861.1353867878745,300.64274529962097,16023,3754.9940415707892,252.77409235087615,16027,3827.171822428574,341.80348541550177,16044,4954.019866562277,107.7596077692894
12360113,5,16020,2126.034251980724,45.17353094097331,16043,3103.855275991147,152.61811376699632,16026,1014.7791914687139,228.61527687377358,16022,1366.7540116602,277.263467225365,16027,2803.2788342925983,334.3009361769174,16030,2374.8796050025007,200.06073529333307,16021,3341.7008527110324,272.59252744172943
12360112,5,16020,1537.4094965121674,75.34420215985767,16043,4113.9833640217985,160.00052175899873,16022,1664.9597472476473,235.75243389658965,16027,1879.789623668761,318.8841752560709,16026,1944.766123958283,203.705595020084,16025,4959.732020758441,268.97246821394856,16030,3443.38868577445,194.03572382124574
12335615,5,16024,2048.0299461080017,34.291190657770585,16023,2510.995947633246,92.66265024503099,16007,3115.246754964437,301.03443472243,16037,2929.912426047713,159.25001209881202,16014,4376.806664499732,354.463087969925,16025,3340.195306291892,20.630660127200258,16021,3578.115618518159,50.906871562222705
12335614,5,16024,1273.4323713489127,62.79128838964351,16023,2772.92042852558,116.25031493127403,16018,3817.953554150016,254.1604030374591,16014,3276.760643704162,352.2188395111178,16025,2323.867798830041,29.81864006632037,16037,3981.655065603601,165.20581583322314,16007,2736.0433003959356,280.45048629153376
12335613,5,16025,1451.8985124334185,51.37026238597156,16024,1230.0525998136532,115.39636090403656,16007,2780.527912758741,257.2528932511292,16014,2186.7980179377973,347.7234584433967,16021,2734.6260778265596,89.23095104615618,16023,3396.6548907713873,133.45675677434542,16018,4275.354794496962,239.77982567604568
12335612,5,16028,4935.796380206923,19.83290767004081,16025,1131.3089829225885,100.35766842715742,16007,3231.250846749977,237.76938117172102,16014,1136.3205710439133,334.66048614277616,16024,1966.885085874379,146.3516689122884,16021,2917.549412791681,111.58043460057269,16023,4224.883783327463,144.65205088543678
12335611,5,16028,3900.8982442549895,25.07568376250481,16025,1707.6082161332195,140.2668621869508,16014,514.3821736823362,260.7358257891115,16007,3951.5673751323347,224.19587255854026,16027,4818.165599540755,87.71692478937393,16024,2947.6201812633894,158.74665263565282,16021,3465.5753578569124,129.0412640787979
12335610,5,16028,2921.6662243064425,33.955796217138186,16025,2648.8146040442293,156.17033684457897,16014,1304.680578327926,203.92143064731806,16105,4666.094214504052,69.0035062709162,16027,4880.082070260808,100.84096604129275,16024,3996.564133832815,164.81068569189893,16021,4239.403949118919,140.95843249624363
12335609,5,16028,2078.335211527168,50.79795631175256,16025,3685.2070603633933,163.4650101438831,16055,4610.537142691357,288.3008475958551,16105,4371.210509462313,82.61170066401326,16014,2367.2861493590417,193.44407075663807,16017,3790.7347477687813,53.95172547045354,16016,4032.484627449515,62.51186504241838
12335608,5,16028,1602.2017322637132,82.69146523718706,16025,4754.948447359853,167.52109362791134,16055,4411.664726270987,274.3931441597097,16017,3243.3793520242757,69.78152005346755,16014,3459.791616046555,189.51204465027607,16016,3634.412796466318,78.06751876395111,16105,4348.187448382566,97.23621423715088
12335607,5,16017,3022.180361371574,89.78943423844288,16028,1810.7636645514497,120.0221573640917,16055,4486.960587926024,260.09433960933893,16014,4560.761609060628,187.47233167172598,16016,3552.6330817505145,95.7893825513957,16105,4601.109174038329,111.11498158053871,16015,4917.681199327589,96.16154105716913
12335606,6,16062,4535.0948004351085,6.716758474119047,16028,2540.656082807403,142.50592798255258,16055,4823.603821200726,247.03930763964433,16057,5750.829811515316,296.51974669902245,16017,3195.6025381397562,110.10960981868311,16014,5665.264433500852,186.22688306056858,16016,3807.5820009438908,112.68045826272356
12335605,6,16062,3432.118030982835,8.529608251710613,16028,3477.825088256633,153.99102101611777,16055,5372.691436812042,236.1654406854752,16057,5368.861585199467,285.7571360275846,16015,5571.108745833058,119.54846801716582,16060,5783.991047222569,328.31726308974385,16017,3708.6960060038946,126.54801804686701
12335604,6,16062,2335.8185406929356,12.050858617431857,16017,4445.36136842964,138.28549697059827,16060,4887.903646942615,321.2534814950193,16057,5200.156741175572,273.8388903365833,16059,3708.573560229364,353.0483845193511,16028,4494.427571690945,160.45379913477916,16064,5047.066259519051,27.5145016505964
12335603,6,16062,1263.7005913483042,21.65299182649403,16017,5313.409694883772,146.44857133492792,16057,5265.256105446088,261.68255719038586,16059,2614.137582782125,349.6370532776937,16060,4097.920964521467,311.2578870332842,16064,4082.861850449667,34.46023682920645,16028,5546.9614203191095,164.50064974835982
12335602,6,16062,449.57655049635656,81.72415234695956,16057,5555.9483431113,250.31542922028177,16059,1542.1431798091162,341.40984416612093,16060,3486.9222885000822,297.1757910022276,16064,3214.1730189157834,45.406524685755016,16090,5457.237851891541,64.2173571027327,16053,5652.427135439984,71.42771293646206
12335601,6,16064,2540.931296882141,63.17186715153326,16062,1127.6524439565562,157.94116444475787,16059,622.0938954647511,304.44445075342344,16060,3160.4788576032965,278.7858284722414,16090,5053.1810214718935,75.5159601856929,16053,5381.151572746509,82.62774546366416,16058,5561.777076868301,287.83838684243733
12335600,6,16064,2246.3401304096988,89.05770044210635,16062,2192.1209303756173,169.4304250550947,16059,927.4228234186605,215.18706204382616,16058,5348.868762444031,276.3752498424082,16060,3206.7065700695416,258.72291337369484,16090,4873.612168379397,88.18884190407596,16053,5331.783332139475,94.51087468494507
12335624,8,16031,609.6357164681043,67.93845320609239,16046,3106.901961713434,351.8965035743381,16033,3687.0121464947406,274.99638625270745,16038,7290.948424670253,22.86832358170102,16032,7445.256613338933,315.6629921420352,16036,4456.476284138767,66.21030002124519,16034,7032.79769350514,88.866759992774
12335623,7,16036,4114.435450037216,80.37574474739449,16031,1035.096221598586,148.31353460537076,16033,3777.5408175339367,257.94924429157794,16046,2019.0231086397323,346.8524197497384,16038,6273.6419199385,26.630602687816918,16032,6713.12095764294,308.89763009932665,16037,6256.281729227263,11.138096894537398
12335622,6,16037,5166.912740476915,13.284148589149481,16031,2057.990934965802,165.29492320908616,16033,4172.498518473119,242.93563402317594,16046,981.9380661616385,330.69989437662105,16036,4057.224807561081,95.96890518317144,16039,5948.881519298973,47.837239608486186,16038,5293.706397831796,31.815652190632136
12335621,6,16037,4088.6463702694864,16.56892363313841,16031,3140.6011045811124,170.81880428744955,16046,562.2241948820799,243.2031402365742,16032,5632.655638435971,290.7522887054693,16036,4296.239654022317,110.88654646047195,16039,5250.751796499951,56.692759070018326,16038,4376.319741835029,39.25938391534146
12335620,6,16037,3033.347785182059,22.16988670767637,16031,4237.402755029707,173.49849125473077,16033,5575.138593779232,222.38432071305184,16032,5362.229321919674,279.5108456345992,16039,4713.353248976022,67.89640922360701,16036,4787.316288372726,123.48820558603757,16046,1460.1874677728554,200.9945321515531
12335619,6,16037,2037.0341905379191,33.46695269104703,16031,5339.65909132846,175.07426547433147,16032,5314.546405406343,267.5869108377807,16018,5747.240818261469,321.64489081995407,16038,2966.8543399624987,66.79590153801797,16036,5462.8977178766745,133.36787074622214,16046,2532.2655159825586,192.41619739588663
12335618,6,16037,1249.7878845824137,61.855913557651775,16039,4347.258911851901,95.88885820326266,16046,3627.2264533995467,188.97375898477472,16018,4940.805121212117,313.4369766889678,16024,5166.9983503452395,13.632588034458479,16032,5495.409193989377,255.95602179670036,16038,2706.187724177788,88.74705460027957
12335617,5,16023,3306.0016957846124,50.49860631104377,16037,1199.4145525720974,115.70745968661191,16046,4729.203826907708,187.13133937781663,16018,4272.766258510713,302.3655129269381,16024,4090.5451629609474,17.008121075365807,16038,2882.504166324882,111.37561476130622,16039,4575.624658764798,109.87824923833097
12335616,5,16023,2717.589223041244,68.56467052139999,16037,1944.067109450844,146.9804365747317,16007,3793.1268880109433,315.72501025761585,16024,3038.323101260437,22.754817239689885,16038,3429.0482036722165,129.05246103288596,16018,3816.5059771747624,287.9705320879431,16021,4377.388897860504,39.73828048195327
12304107,6,16057,4425.007041609478,37.22418101456236,16055,3505.6267474269407,105.31534130211543,16071,4027.6482820598408,233.28766620577127,16066,851.612687100635,339.09702483275265,16069,4492.6232370040825,237.58476677235495,16061,4784.681130434451,26.542937284639947,16073,5533.411582341447,223.6760942108484
12304106,6,16057,3587.707408607709,47.71883195738468,16055,3927.46146756227,121.22108377789806,16066,453.0315549703998,226.07825028671093,16075,5381.7333704883185,353.25007235282095,16061,3811.6132704811257,33.71447329857676,16071,4789.940525264278,222.7468411769708,16069,5189.58755150848,227.3190947069852
12304105,7,16057,2937.173511790383,63.645597339863,16055,4585.289876584308,133.3157009916672,16066,1466.1705667819913,193.76203564699117,16075,4284.968316418721,351.2069977704488,16070,6091.654345923928,272.24736029160783,16058,6525.045791759464,23.388149434877732,16061,2937.3469768965756,45.447571665781936
12304104,6,16061,2278.6004876633,65.33450940793432,16055,5393.442310825018,142.0919701444741,16066,2560.959163148741,188.33563103821956,16075,3197.385444590413,347.76673292173234,16058,5513.498978290294,27.756169299741202,16057,2616.6258292854795,85.74698000372587,16063,5800.399583592691,18.042393080581064
12304103,6,16058,4548.133080751256,34.02922516909871,16061,2054.372539131361,94.43669946826321,16066,3664.9443034626834,186.16758188485142,16075,2133.0791685286604,340.8430416892153,16057,2744.245611057245,109.49394898441483,16063,4749.135149932804,21.934461055941654,16060,5360.613513598354,61.61680026715811
12304102,5,16058,3665.6193531307567,43.48862539927535,16061,2390.2506881333597,122.05965408701371,16066,4771.74841258253,185.0042611078454,16075,1158.1125550909323,321.4030972269278,16065,4861.677891430103,354.4933812405853,16057,3267.9443106037465,128.30446145534324,16063,3732.0700101033963,27.990087117043913
12304101,5,16063,2786.9038449216055,38.34644674347629,16061,3109.756855339561,139.8959975040143,16075,772.5798206900745,254.63546399257905,16065,3761.337160775064,352.5296394130602,16060,4682.764330481347,85.97616248974862,16058,2941.5022008872966,58.20972577819731,16057,4036.393304772911,140.96767203165052
12304100,5,16063,2017.3636664666924,57.77118251174244,16061,4011.5242267170393,150.41189612849757,16075,1522.1706384666763,210.27771973300685,16065,2669.055185190762,348.9509532875957,16060,4713.910202291816,99.53962879178272,16058,2516.4531463194585,79.93507151912235,16057,4936.590797899991,149.31195675590016
12304099,6,16063,1684.377622789297,91.15559085768973,16075,2549.825162132636,198.0479716903549,16065,1601.4115649487105,340.52035825769707,16061,4997.85225575684,156.93253574668734,16058,2545.0110044273624,105.2647120558633,16060,4997.803850092428,112.23336521649696,16057,5908.624666963755,155.00150308982666
12304098,7,16063,2017.1664612068269,124.54375208869357,16075,3626.3902633912567,192.94677730533041,16065,685.3171099528528,305.70009945717084,16061,6027.371018831889,161.26717614619236,16058,3014.312687062392,126.19087828200094,16060,5495.414053252482,123.0980977432938,16057,6922.299705442747,159.0557242003855
12300607,6,16066,960.2928518401623,35.89057994187931,16055,4351.462562660273,102.52308674229573,16071,3385.401041148016,224.24164410175226,16070,5721.977666977162,295.25121417195487,16069,3800.679905120639,230.33684200561342,16057,4984.872998087271,45.306581359387394,16073,4988.641844428711,216.3159676700206
12300606,6,16057,4259.008403075246,55.764441482520226,16066,634.1343135066171,121.55498186255562,16071,4264.177748958233,214.00064887394447,16070,5365.545801249568,284.3641364737877,16075,5331.97737769913,2.5167528111648494,16061,4339.984909011038,43.40703635148304,16069,4603.710756093395,219.82451525817527
12300605,6,16061,3596.450309818271,55.382373658046106,16066,1531.8367541688754,160.24439957127163,16071,5231.630412381408,207.39431088637153,16070,5225.095150484513,272.4271639802765,16075,4222.3122603498105,2.871737875778706,16055,5260.119056928246,126.96685272086165,16057,3727.4309230762806,69.81303894079593
12300604,6,16061,3081.858260767793,72.37181129506183,16066,2599.108874234862,169.01706932407149,16070,5317.767690435928,260.3813201866484,16075,3112.9227681359057,3.479693686703058,16058,5952.097266207993,35.23710169282964,16055,5977.6485662789055,135.62942520229058,16057,3480.3357559469982,87.09385978596094
12300603,6,16075,2004.2696431082497,4.760394537665945,16061,2919.874582355911,93.46594054197851,16070,5632.0684840600825,249.21754168461362,16066,3691.7025424838557,172.64550351863375,16058,5070.85443342241,42.28129897213762,16057,3577.1709048744137,105.1249823328136,16063,5120.913845393563,31.03748500708815
12300602,5,16075,899.0877529131706,9.198345264081695,16061,3165.109569150092,113.97989065974002,16058,4296.985335632262,52.061610229052974,16066,4792.3311704484795,174.61250790514953,16057,3992.993545568006,120.77696044058865,16063,4194.910555164512,38.61060820243637,16065,4838.1761302804825,4.738408643050093
12300601,6,16063,3381.6007209334743,50.12283149894,16075,253.15243397599266,151.41961196531065,16065,3730.9105121618773,5.800271418789123,16060,5546.020842959069,86.78544576799709,16058,3698.517105313737,65.52954353316323,16061,3738.2636887800527,129.86553639826684,16057,4642.874792101824,132.77435419173867
12300600,6,16065,2626.0045127609455,7.756823090882278,16075,1335.773537948412,175.77179845497608,16063,2781.657287453213,67.63892824995179,16060,5572.232243435171,98.24236292869892,16061,4516.167632799295,140.92534762507927,16058,3370.2246423753477,82.80376379497568,16057,5443.622908379696,141.5447439481784
12300599,7,16065,1528.587472859362,12.536730996538608,16075,2443.1506704350577,178.2206791863333,16063,2550.3858721811794,91.15874047383795,16057,6338.3153599439065,147.95750141256934,16058,3391.4968826895,101.69828688995057,16061,5411.2285733023145,148.54094348665632,16060,5814.2610549782585,109.16408024502914
12300598,8,16065,491.67588425104685,38.96274402389952,16063,2781.3284555588957,114.68154153380772,16074,7878.653316083312,232.3615426066146,16075,3552.2078991461835,179.14139645479554,16058,3756.401432288306,118.58837487655973,16060,6247.074320214584,118.89381161223685,16061,6374.284368356626,153.92868661659236
12353127,9,16034,4490.465659394092,37.75011491723325,16031,5202.98017764778,314.4017565992641,16036,5213.135680178006,357.75232857806776,16047,7897.528431962099,16.358869051375734,16046,8022.856985485825,323.96016632570013,16035,8221.006659772898,51.906560584939314,16033,8787.410417477178,295.13576138280644
12353126,8,16034,3660.8788569752874,48.18539924421799,16036,4105.533090283396,356.8566022664134,16031,4514.04409893711,304.09893404303006,16047,6833.137862214594,18.81419108701226,16046,7168.9952208791665,318.60043561217935,16035,7569.158344539326,58.435417674657856,16048,7924.767141148206,19.803001755597563
12353125,8,16034,3017.248008912691,63.823558015753804,16036,2999.673425977481,355.2997021677217,16031,4018.2388134475755,290.70857705852666,16047,5785.894995868685,22.166462727334363,16046,6394.279285718963,311.8699135782055,16048,6882.859817815376,22.77216714713512,16035,7033.016847632238,66.07319207791573
12353124,7,16034,2696.2100410665475,85.29309885696262,16036,1898.6078739395857,351.93140897957835,16031,3792.092027775212,274.70634183833783,16047,4767.115588197195,26.974434008216292,16046,5730.897978653791,303.43937035245597,16048,5865.9678470977215,26.78488110343244,16039,6295.763382621566,0.9814738875280113
12353123,6,16047,3799.7651966241874,34.30688269278767,16034,2810.575607127324,108.42946783378522,16031,3883.009476939396,258.13099320301944,16036,821.8440630033176,339.5479377636892,16046,5221.461171364019,293.0962865279964,16048,4889.724419392654,32.437757896892094,16039,5185.798076452008,0.9629843538951377
12353122,5,16047,2935.1433662773106,46.27008713661047,16034,3315.5931060965167,127.06340423149175,16036,458.47595091660776,222.1821939198719,16038,4836.378088117423,341.2786519883979,16046,4914.083339258405,281.00991367885604,16048,3984.1247141533668,40.77655810798558,16039,4075.8317948319827,0.9343611374521856
12353121,5,16047,2292.5872390217673,66.36361617086692,16034,4068.295455924501,139.81598310733762,16036,1486.2844887903027,192.77126505348306,16038,3810.536732225667,335.61885705465505,16046,4847.357905167421,267.9749113531242,16031,4885.249017589959,231.843092814385,16039,2965.8654859695885,0.8842267214307071
12377612,6,16008,5162.824256977093,6.113849770686329,16045,3525.321833644429,146.05991595312332,16042,4484.2380402077115,196.74966158465256,16020,2887.746440529272,279.32440241839777,16019,2409.763231975599,350.7228385124922,16044,3667.5642459002947,174.68114161596463,16043,4788.098639883026,217.72867212271015
12353120,5,16039,1855.9023668208224,0.7739853064855424,16047,2088.276006293332,95.23704132424297,16036,2583.0145061387766,187.77092721782066,16038,2848.4912701551416,325.9793539110786,16034,4957.111879395326,148.30646137742656,16048,2681.9851033320806,72.70188444315227,16037,4310.6523816771905,312.12320041775786
12377611,6,16008,4058.425450544424,7.503484342805905,16045,4480.309655716415,154.22244922784944,16020,2940.3984522478763,257.3905385104761,16013,5947.12440435617,329.32743803158394,16042,5560.811968931947,193.64900520485986,16019,1332.571711603394,342.1545568017902,16029,4165.863170999827,347.18021581671667
12377610,5,16008,2958.1934300576067,9.929169520352389,16020,3378.8875127890246,238.7735284588113,16019,456.7078782035934,290.3295309453692,16011,4250.843338897966,332.85658312711627,16029,3099.556900149106,342.263748989272,1720,4867.59517506033,33.50509222388047,16010,4941.904946857857,357.4920366067003
12377609,5,16008,1869.5026565154708,15.200728213616799,16019,1051.41579329715,205.22922788648333,16029,2079.457392524579,332.37735549558533,16011,3314.045200681414,323.7588564713681,16010,3834.6594504795567,356.469379579608,1720,3976.154211823534,42.12622646949683,16020,4080.6745739586263,225.4744531345565
12377608,5,16008,838.5849726218769,34.111696809382124,16019,2113.3950882020836,192.79549397937802,16029,1226.8244973868636,306.6690645314446,16010,2729.625187872422,354.6175724275341,16011,2521.94231441917,308.3016811447878,1720,3223.375827947826,55.20922471416026,16013,3571.918516830652,299.9957904730401
12377607,5,1720,2726.635877281181,74.4837985177681,16008,612.7595541086007,132.69258093267166,16029,1072.441633131875,249.41062369710966,16010,1631.3057280855069,350.2609909247467,16011,2049.7740374924997,282.7767029813716,16019,3208.0344685966716,188.749020649505,2790,4135.959781830216,42.34794791375691
12377606,5,2790,3382.67964114196,54.86065094771476,16008,1584.86621177668,164.2397388181812,16029,1805.3402324314259,214.5498067608442,16010,579.2576441938439,329.2854715879054,16011,2122.9812701868855,251.98733343796755,1720,2634.95520600769,98.3004045084262,16013,3163.2130923526024,262.1166349986818
12377605,5,16095,2563.0363840998943,45.520456629460966,16008,2666.8739853588513,171.14429929404866,16010,688.4830918165574,207.30035747618848,16096,2852.8862758553105,311.32787097038613,1720,2985.883638869155,119.93899006722046,16013,3510.803768293441,243.9161081150693,16093,4335.3122548540805,344.48612304631104
