id,left,top,right,bottom,row_index,col_index,geometry,UTM_Easting,UTM_Northing
12363602,-94.68,38.989999999999995,-94.67,38.98,1601,3532,POINT (354923.83826014376 4316446.334368539),354923.83826014376,4316446.334368539
12286604,-94.9,38.97,-94.89,38.96,1603,3510,POINT (335821.48765123077 4314600.281449193),335821.48765123077,4314600.281449193
12286603,-94.9,38.980000000000004,-94.89,38.970000000000006,1602,3510,POINT (335844.58141444746 4315710.114653749),335844.58141444746,4315710.114653749
12286602,-94.9,38.989999999999995,-94.89,38.98,1601,3510,POINT (335867.680195377 4316819.949557446),335867.680195377,4316819.949557446
12286601,-94.9,39.0,-94.89,38.99,1600,3510,POINT (335890.7839933338 4317929.786160423),335890.7839933338,4317929.786160423
12339119,-94.75,38.82,-94.74,38.81,1618,3525,POINT (348499.62580933433 4297693.585310403),348499.62580933433,4297693.585310403
12339118,-94.75,38.83,-94.74,38.82,1617,3525,POINT (348520.82062116324 4298803.373097703),348520.82062116324,4298803.373097703
12339117,-94.75,38.84,-94.74,38.830000000000005,1616,3525,POINT (348542.02006324474 4299913.162613734),348542.02006324474,4299913.162613734
12339116,-94.75,38.85,-94.74,38.84,1615,3525,POINT (348563.2241349498 4301022.953858636),348563.2241349498,4301022.953858636
12339115,-94.75,38.86,-94.74,38.85,1614,3525,POINT (348584.4328356497 4302132.746832544),348584.4328356497,4302132.746832544
12339114,-94.75,38.870000000000005,-94.74,38.86000000000001,1613,3525,POINT (348605.64616471506 4303242.541535598),348605.64616471506,4303242.541535598
12339113,-94.75,38.879999999999995,-94.74,38.87,1612,3525,POINT (348626.8641215167 4304352.337967926),348626.8641215167,4304352.337967926
12339112,-94.75,38.89,-94.74,38.88,1611,3525,POINT (348648.08670542523 4305462.1361296745),348648.08670542523,4305462.1361296745
12339111,-94.75,38.9,-94.74,38.89,1610,3525,POINT (348669.3139158111 4306571.936020973),348669.3139158111,4306571.936020973
12339110,-94.75,38.91,-94.74,38.9,1609,3525,POINT (348690.54575204453 4307681.737641962),348690.54575204453,4307681.737641962
12339109,-94.75,38.92,-94.74,38.910000000000004,1608,3525,POINT (348711.7822134957 4308791.540992772),348711.7822134957,4308791.540992772
12339108,-94.75,38.93,-94.74,38.92,1607,3525,POINT (348733.02329953463 4309901.346073542),348733.02329953463,4309901.346073542
12339107,-94.75,38.94,-94.74,38.93,1606,3525,POINT (348754.26900953124 4311011.152884407),348754.26900953124,4311011.152884407
12339106,-94.75,38.95,-94.74,38.940000000000005,1605,3525,POINT (348775.519342855 4312120.961425499),348775.519342855,4312120.961425499
12339105,-94.75,38.96,-94.74,38.95,1604,3525,POINT (348796.77429887577 4313230.771696958),348796.77429887577,4313230.771696958
12339104,-94.75,38.97,-94.74,38.96,1603,3525,POINT (348818.0338769628 4314340.583698914),348818.0338769628,4314340.583698914
12339124,-94.75,38.769999999999996,-94.74,38.76,1623,3525,POINT (348393.72122597636 4292144.672300079),348393.72122597636,4292144.672300079
12339123,-94.75,38.78,-94.74,38.77,1622,3525,POINT (348414.8928771153 4293254.451445782),348414.8928771153,4293254.451445782
12339122,-94.75,38.79,-94.74,38.78,1621,3525,POINT (348436.06916164875 4294364.232319525),348436.06916164875,4294364.232319525
12339121,-94.75,38.8,-94.74,38.79,1620,3525,POINT (348457.25007894856 4295474.014921452),348457.25007894856,4295474.014921452
12339120,-94.75,38.81,-94.74,38.800000000000004,1619,3525,POINT (348478.43562838656 4296583.799251701),348478.43562838656,4296583.799251701
12339103,-94.75,38.980000000000004,-94.74,38.970000000000006,1602,3525,POINT (348839.2980764854 4315450.397431506),348839.2980764854,4315450.397431506
12339102,-94.75,38.989999999999995,-94.74,38.98,1601,3525,POINT (348860.56689681264 4316560.212894862),348860.56689681264,4316560.212894862
12339101,-94.75,39.0,-94.74,38.99,1600,3525,POINT (348881.8403373137 4317670.03008912),348881.8403373137,4317670.03008912
12339100,-94.75,39.01,-94.74,39.0,1599,3525,POINT (348903.1183973572 4318779.849014413),348903.1183973572,4318779.849014413
12339099,-94.75,39.019999999999996,-94.74,39.01,1598,3525,POINT (348924.40107631194 4319889.669670875),348924.40107631194,4319889.669670875
12384611,-94.62,38.9,-94.61,38.89,1610,3538,POINT (359943.89714207174 4306364.301333355),359943.89714207174,4306364.301333355
12384610,-94.62,38.91,-94.61,38.9,1609,3538,POINT (359963.54607956763 4307474.087195414),359963.54607956763,4307474.087195414
12384609,-94.62,38.92,-94.61,38.910000000000004,1608,3538,POINT (359983.19929790875 4308583.874812578),359983.19929790875,4308583.874812578
12384608,-94.62,38.93,-94.61,38.92,1607,3538,POINT (360002.85679651244 4309693.664184985),360002.85679651244,4309693.664184985
12384607,-94.62,38.94,-94.61,38.93,1606,3538,POINT (360022.51857479574 4310803.455312771),360022.51857479574,4310803.455312771
12384606,-94.62,38.95,-94.61,38.940000000000005,1605,3538,POINT (360042.18463217554 4311913.248196072),360042.18463217554,4311913.248196072
12384605,-94.62,38.96,-94.61,38.95,1604,3538,POINT (360061.8549680686 4313023.042835029),360061.8549680686,4313023.042835029
12360111,-94.69,38.9,-94.67999999999999,38.89,1610,3531,POINT (353872.98764202255 4306474.106615387),353872.98764202255,4306474.106615387
12360110,-94.69,38.91,-94.67999999999999,38.9,1609,3531,POINT (353893.48887483793 4307583.900811974),353893.48887483793,4307583.900811974
12360109,-94.69,38.92,-94.67999999999999,38.910000000000004,1608,3531,POINT (353913.9945739358 4308693.696750296),353913.9945739358,4308693.696750296
12360108,-94.69,38.93,-94.67999999999999,38.92,1607,3531,POINT (353934.5047387082 4309803.49443049),353934.5047387082,4309803.49443049
12360107,-94.69,38.94,-94.67999999999999,38.93,1606,3531,POINT (353955.01936854667 4310913.293852692),353955.01936854667,4310913.293852692
12360106,-94.69,38.95,-94.67999999999999,38.940000000000005,1605,3531,POINT (353975.5384628427 4312023.095017036),353975.5384628427,4312023.095017036
12360105,-94.69,38.96,-94.67999999999999,38.95,1604,3531,POINT (353996.06202098774 4313132.897923662),353996.06202098774,4313132.897923662
12360104,-94.69,38.97,-94.67999999999999,38.96,1603,3531,POINT (354016.59004237293 4314242.702572702),354016.59004237293,4314242.702572702
12360103,-94.69,38.980000000000004,-94.67999999999999,38.970000000000006,1602,3531,POINT (354037.1225263895 4315352.508964295),354037.1225263895,4315352.508964295
12360102,-94.69,38.989999999999995,-94.67999999999999,38.98,1601,3531,POINT (354057.65947242815 4316462.317098568),354057.65947242815,4316462.317098568
12360127,-94.69,38.739999999999995,-94.67999999999999,38.73,1626,3531,POINT (353545.5758271703 4288717.636233918),353545.5758271703,4288717.636233918
12360126,-94.69,38.75,-94.67999999999999,38.74,1625,3531,POINT (353566.00551686157 4289827.402581458),353566.00551686157,4289827.402581458
12360125,-94.69,38.76,-94.67999999999999,38.75,1624,3531,POINT (353586.4396825477 4290937.17066852),353586.4396825477,4290937.17066852
12360124,-94.69,38.769999999999996,-94.67999999999999,38.76,1623,3531,POINT (353606.8783236229 4292046.940495249),353606.8783236229,4292046.940495249
12360123,-94.69,38.78,-94.67999999999999,38.77,1622,3531,POINT (353627.3214394809 4293156.712061781),353627.3214394809,4293156.712061781
12335599,-94.75999999999999,39.019999999999996,-94.74999999999999,39.01,1598,3524,POINT (348058.5817342177 4319906.322612134),348058.5817342177,4319906.322612134
12360122,-94.69,38.79,-94.67999999999999,38.78,1621,3531,POINT (353647.76902951533 4294266.485368256),353647.76902951533,4294266.485368256
12360121,-94.69,38.8,-94.67999999999999,38.79,1620,3531,POINT (353668.22109312005 4295376.260414815),353668.22109312005,4295376.260414815
12360120,-94.69,38.81,-94.67999999999999,38.800000000000004,1619,3531,POINT (353688.67762968846 4296486.0372015955),353688.67762968846,4296486.0372015955
12360119,-94.69,38.82,-94.67999999999999,38.81,1618,3531,POINT (353709.13863861375 4297595.815728732),353709.13863861375,4297595.815728732
12360118,-94.69,38.83,-94.67999999999999,38.82,1617,3531,POINT (353729.6041192893 4298705.5959963715),353729.6041192893,4298705.5959963715
12360115,-94.69,38.86,-94.67999999999999,38.85,1614,3531,POINT (353791.02738574706 4302034.947243659),353791.02738574706,4302034.947243659
12360114,-94.69,38.870000000000005,-94.67999999999999,38.86000000000001,1613,3531,POINT (353811.5107473525 4303144.734474675),353811.5107473525,4303144.734474675
12360113,-94.69,38.879999999999995,-94.67999999999999,38.87,1612,3531,POINT (353831.99857767206 4304254.523446872),353831.99857767206,4304254.523446872
12360112,-94.69,38.89,-94.67999999999999,38.88,1611,3531,POINT (353852.490876098 4305364.314160398),353852.490876098,4305364.314160398
12335615,-94.75999999999999,38.86,-94.74999999999999,38.85,1614,3524,POINT (347716.6636400138 4302149.379686196),347716.6636400138,4302149.379686196
12335614,-94.75999999999999,38.870000000000005,-94.74999999999999,38.86000000000001,1613,3524,POINT (347737.99863628263 4303259.175659921),347737.99863628263,4303259.175659921
12335613,-94.75999999999999,38.879999999999995,-94.74999999999999,38.87,1612,3524,POINT (347759.3382867903 4304368.973360894),347759.3382867903,4304368.973360894
12335612,-94.75999999999999,38.89,-94.74999999999999,38.88,1611,3524,POINT (347780.68259090395 4305478.772789261),347780.68259090395,4305478.772789261
12335611,-94.75999999999999,38.9,-94.74999999999999,38.89,1610,3524,POINT (347802.0315479904 4306588.573945154),347802.0315479904,4306588.573945154
12335610,-94.75999999999999,38.91,-94.74999999999999,38.9,1609,3524,POINT (347823.38515741617 4307698.376828711),347823.38515741617,4307698.376828711
12335609,-94.75999999999999,38.92,-94.74999999999999,38.910000000000004,1608,3524,POINT (347844.7434185478 4308808.181440064),347844.7434185478,4308808.181440064
12335608,-94.75999999999999,38.93,-94.74999999999999,38.92,1607,3524,POINT (347866.10633075173 4309917.98777935),347866.10633075173,4309917.98777935
12335607,-94.75999999999999,38.94,-94.74999999999999,38.93,1606,3524,POINT (347887.47389339417 4311027.795846704),347887.47389339417,4311027.795846704
12335606,-94.75999999999999,38.95,-94.74999999999999,38.940000000000005,1605,3524,POINT (347908.8461058412 4312137.605642262),347908.8461058412,4312137.605642262
12335605,-94.75999999999999,38.96,-94.74999999999999,38.95,1604,3524,POINT (347930.22296745866 4313247.417166158),347930.22296745866,4313247.417166158
12335604,-94.75999999999999,38.97,-94.74999999999999,38.96,1603,3524,POINT (347951.6044776124 4314357.230418524),347951.6044776124,4314357.230418524
12335603,-94.75999999999999,38.980000000000004,-94.74999999999999,38.970000000000006,1602,3524,POINT (347972.99063566816 4315467.045399499),347972.99063566816,4315467.045399499
12335602,-94.75999999999999,38.989999999999995,-94.74999999999999,38.98,1601,3524,POINT (347994.3814409912 4316576.862109211),347994.3814409912,4316576.862109211
12335601,-94.75999999999999,39.0,-94.74999999999999,38.99,1600,3524,POINT (348015.77689294715 4317686.680547801),348015.77689294715,4317686.680547801
12335600,-94.75999999999999,39.01,-94.74999999999999,39.0,1599,3524,POINT (348037.1769909009 4318796.500715395),348037.1769909009,4318796.500715395
12335624,-94.75999999999999,38.769999999999996,-94.74999999999999,38.76,1623,3524,POINT (347524.85821872915 4292161.293626591),347524.85821872915,4292161.293626591
12335623,-94.75999999999999,38.78,-94.74999999999999,38.77,1622,3524,POINT (347546.1512983842 4293271.074061182),347546.1512983842,4293271.074061182
12335622,-94.75999999999999,38.79,-94.74999999999999,38.78,1621,3524,POINT (347567.449037969 4294380.856221793),347567.449037969,4294380.856221793
12335621,-94.75999999999999,38.8,-94.74999999999999,38.79,1620,3524,POINT (347588.75143685186 4295490.640108562),347588.75143685186,4295490.640108562
12335620,-94.75999999999999,38.81,-94.74999999999999,38.800000000000004,1619,3524,POINT (347610.05849440105 4296600.425721629),347610.05849440105,4296600.425721629
12335619,-94.75999999999999,38.82,-94.74999999999999,38.81,1618,3524,POINT (347631.37020998425 4297710.213061126),347631.37020998425,4297710.213061126
12335618,-94.75999999999999,38.83,-94.74999999999999,38.82,1617,3524,POINT (347652.6865829696 4298820.002127196),347652.6865829696,4298820.002127196
12335617,-94.75999999999999,38.84,-94.74999999999999,38.830000000000005,1616,3524,POINT (347674.0076127246 4299929.792919972),347674.0076127246,4299929.792919972
12335616,-94.75999999999999,38.85,-94.74999999999999,38.84,1615,3524,POINT (347695.33329861687 4301039.585439593),347695.33329861687,4301039.585439593
12304107,-94.85,38.94,-94.83999999999999,38.93,1606,3515,POINT (340086.2729270436 4311181.865850284),340086.2729270436,4311181.865850284
12304106,-94.85,38.95,-94.83999999999999,38.940000000000005,1605,3515,POINT (340108.7421304865 4312291.6872574175),340108.7421304865,4312291.6872574175
12304105,-94.85,38.96,-94.83999999999999,38.95,1604,3515,POINT (340131.21622134873 4313401.510374128),340131.21622134873,4313401.510374128
12304104,-94.85,38.97,-94.83999999999999,38.96,1603,3515,POINT (340153.6951989633 4314511.335200548),340153.6951989633,4314511.335200548
12304103,-94.85,38.980000000000004,-94.83999999999999,38.970000000000006,1602,3515,POINT (340176.1790626632 4315621.161736814),340176.1790626632,4315621.161736814
12304102,-94.85,38.989999999999995,-94.83999999999999,38.98,1601,3515,POINT (340198.66781178105 4316730.989983052),340198.66781178105,4316730.989983052
12304101,-94.85,39.0,-94.83999999999999,38.99,1600,3515,POINT (340221.16144564946 4317840.819939403),340221.16144564946,4317840.819939403
12304100,-94.85,39.01,-94.83999999999999,39.0,1599,3515,POINT (340243.6599636008 4318950.651605991),340243.6599636008,4318950.651605991
12304099,-94.85,39.019999999999996,-94.83999999999999,39.01,1598,3515,POINT (340266.16336496745 4320060.4849829525),340266.16336496745,4320060.4849829525
12304098,-94.85,39.03,-94.83999999999999,39.02,1597,3515,POINT (340288.6716490815 4321170.3200704185),340288.6716490815,4321170.3200704185
12300607,-94.86,38.94,-94.85,38.93,1606,3514,POINT (339219.46772609634 4311199.460691922),339219.46772609634,4311199.460691922
12300606,-94.86,38.95,-94.85,38.940000000000005,1605,3514,POINT (339242.05882637354 4312309.283424933),339242.05882637354,4312309.283424933
12300605,-94.86,38.96,-94.85,38.95,1604,3514,POINT (339264.65484054066 4313419.10786538),339264.65484054066,4313419.10786538
12300604,-94.86,38.97,-94.85,38.96,1603,3514,POINT (339287.25576792704 4314528.934013394),339287.25576792704,4314528.934013394
12300603,-94.86,38.980000000000004,-94.85,38.970000000000006,1602,3514,POINT (339309.8616078619 4315638.76186911),339309.8616078619,4315638.76186911
12300602,-94.86,38.989999999999995,-94.85,38.98,1601,3514,POINT (339332.4723596743 4316748.591432656),339332.4723596743,4316748.591432656
12300601,-94.86,39.0,-94.85,38.99,1600,3514,POINT (339355.0880226933 4317858.4227041695),339355.0880226933,4317858.4227041695
12300600,-94.86,39.01,-94.85,39.0,1599,3514,POINT (339377.7085962476 4318968.255683779),339377.7085962476,4318968.255683779
12300599,-94.86,39.019999999999996,-94.85,39.01,1598,3514,POINT (339400.33407966583 4320078.090371619),339400.33407966583,4320078.090371619
12300598,-94.86,39.03,-94.85,39.02,1597,3514,POINT (339422.9644722765 4321187.926767819),339422.9644722765,4321187.926767819
12353127,-94.71000000000001,38.739999999999995,-94.7,38.73,1626,3529,POINT (351807.1325494589 4288749.825776631),351807.1325494589,4288749.825776631
12353126,-94.71000000000001,38.75,-94.7,38.74,1625,3529,POINT (351827.80491822294 4289859.594632952),351827.80491822294,4289859.594632952
12353125,-94.71000000000001,38.76,-94.7,38.75,1624,3529,POINT (351848.4818160774 4290969.365224874),351848.4818160774,4290969.365224874
12353124,-94.71000000000001,38.769999999999996,-94.7,38.76,1623,3529,POINT (351869.163242409 4292079.137552543),351869.163242409,4292079.137552543
12353123,-94.71000000000001,38.78,-94.7,38.77,1622,3529,POINT (351889.84919660457 4293188.911616095),351889.84919660457,4293188.911616095
12353122,-94.71000000000001,38.79,-94.7,38.78,1621,3529,POINT (351910.5396780503 4294298.687415671),351910.5396780503,4294298.687415671
12353121,-94.71000000000001,38.8,-94.7,38.79,1620,3529,POINT (351931.23468613287 4295408.46495141),351931.23468613287,4295408.46495141
12377612,-94.64,38.89,-94.63,38.88,1611,3536,POINT (358189.4681046753 4305285.412121484),358189.4681046753,4305285.412121484
12353120,-94.71000000000001,38.81,-94.7,38.800000000000004,1619,3529,POINT (351951.93422023853 4296518.24422345),351951.93422023853,4296518.24422345
12377611,-94.64,38.9,-94.63,38.89,1610,3536,POINT (358209.3562126028 4306395.19857766),358209.3562126028,4306395.19857766
12377610,-94.64,38.91,-94.63,38.9,1609,3536,POINT (358229.24865494925 4307504.986785044),358229.24865494925,4307504.986785044
12377609,-94.64,38.92,-94.63,38.910000000000004,1608,3536,POINT (358249.1454311244 4308614.776743766),358249.1454311244,4308614.776743766
12377608,-94.64,38.93,-94.63,38.92,1607,3536,POINT (358269.04654053826 4309724.568453971),358269.04654053826,4309724.568453971
12377607,-94.64,38.94,-94.63,38.93,1606,3536,POINT (358288.95198260073 4310834.361915791),358288.95198260073,4310834.361915791
12377606,-94.64,38.95,-94.63,38.940000000000005,1605,3536,POINT (358308.8617567215 4311944.157129367),358308.8617567215,4311944.157129367
12377605,-94.64,38.96,-94.63,38.95,1604,3536,POINT (358328.77586230997 4313053.954094833),358328.77586230997,4313053.954094833
12377604,-94.64,38.97,-94.63,38.96,1603,3536,POINT (358348.69429877563 4314163.752812325),358348.69429877563,4314163.752812325
12353119,-94.71000000000001,38.82,-94.7,38.81,1618,3529,POINT (351972.63827975316 4297628.025231927),351972.63827975316,4297628.025231927
12353118,-94.71000000000001,38.83,-94.7,38.82,1617,3529,POINT (351993.3468640627 4298737.807976982),351993.3468640627,4298737.807976982
12353117,-94.71000000000001,38.84,-94.7,38.830000000000005,1616,3529,POINT (352014.05997255316 4299847.59245875),352014.05997255316,4299847.59245875
12353116,-94.71000000000001,38.85,-94.7,38.84,1615,3529,POINT (352034.77760461014 4300957.378677374),352034.77760461014,4300957.378677374
12353115,-94.71000000000001,38.86,-94.7,38.85,1614,3529,POINT (352055.4997596191 4302067.166632987),352055.4997596191,4302067.166632987
12353114,-94.71000000000001,38.870000000000005,-94.7,38.86000000000001,1613,3529,POINT (352076.22643696546 4303176.956325729),352076.22643696546,4303176.956325729
12353113,-94.71000000000001,38.879999999999995,-94.7,38.87,1612,3529,POINT (352096.95763603435 4304286.747755731),352096.95763603435,4304286.747755731
12353112,-94.71000000000001,38.89,-94.7,38.88,1611,3529,POINT (352117.6933562112 4305396.54092314),352117.6933562112,4305396.54092314
12353111,-94.71000000000001,38.9,-94.7,38.89,1610,3529,POINT (352138.4335968805 4306506.335828086),352138.4335968805,4306506.335828086
12353110,-94.71000000000001,38.91,-94.7,38.9,1609,3529,POINT (352159.1783574275 4307616.132470708),352159.1783574275,4307616.132470708
12353109,-94.71000000000001,38.92,-94.7,38.910000000000004,1608,3529,POINT (352179.92763723654 4308725.930851138),352179.92763723654,4308725.930851138
12353108,-94.71000000000001,38.93,-94.7,38.92,1607,3529,POINT (352200.68143569224 4309835.730969518),352200.68143569224,4309835.730969518
12353107,-94.71000000000001,38.94,-94.7,38.93,1606,3529,POINT (352221.4397521792 4310945.532825979),352221.4397521792,4310945.532825979
12353106,-94.71000000000001,38.95,-94.7,38.940000000000005,1605,3529,POINT (352242.20258608134 4312055.33642066),352242.20258608134,4312055.33642066
12353105,-94.71000000000001,38.96,-94.7,38.95,1604,3529,POINT (352262.96993678296 4313165.141753695),352262.96993678296,4313165.141753695
12353104,-94.71000000000001,38.97,-94.7,38.96,1603,3529,POINT (352283.74180366803 4314274.94882522),352283.74180366803,4314274.94882522
12328623,-94.78,38.78,-94.77,38.77,1622,3522,POINT (345808.665102093 4293304.604490998),345808.665102093,4293304.604490998
12328622,-94.78,38.79,-94.77,38.78,1621,3522,POINT (345830.205756985 4294414.389247327),345830.205756985,4294414.389247327
12328621,-94.78,38.8,-94.77,38.79,1620,3522,POINT (345851.7511242377 4295524.175725732),345851.7511242377,4295524.175725732
12328620,-94.78,38.81,-94.77,38.800000000000004,1619,3522,POINT (345873.3012032118 4296633.963926352),345873.3012032118,4296633.963926352
12328619,-94.78,38.82,-94.77,38.81,1618,3522,POINT (345894.8559932681 4297743.753849318),345894.8559932681,4297743.753849318
12328618,-94.78,38.83,-94.77,38.82,1617,3522,POINT (345916.4154937672 4298853.5454947725),345916.4154937672,4298853.5454947725
12328617,-94.78,38.84,-94.77,38.830000000000005,1616,3522,POINT (345937.97970406944 4299963.338862852),345937.97970406944,4299963.338862852
12328616,-94.78,38.85,-94.77,38.84,1615,3522,POINT (345959.5486235352 4301073.133953691),345959.5486235352,4301073.133953691
12328615,-94.78,38.86,-94.77,38.85,1614,3522,POINT (345981.12225152453 4302182.930767429),345981.12225152453,4302182.930767429
12328614,-94.78,38.870000000000005,-94.77,38.86000000000001,1613,3522,POINT (346002.7005873975 4303292.729304201),346002.7005873975,4303292.729304201
12328613,-94.78,38.879999999999995,-94.77,38.87,1612,3522,POINT (346024.2836305138 4304402.529564137),346024.2836305138,4304402.529564137
12328612,-94.78,38.89,-94.77,38.88,1611,3522,POINT (346045.8713802333 4305512.331547381),346045.8713802333,4305512.331547381
12328611,-94.78,38.9,-94.77,38.89,1610,3522,POINT (346067.46383591555 4306622.1352540655),346067.46383591555,4306622.1352540655
12328610,-94.78,38.91,-94.77,38.9,1609,3522,POINT (346089.06099691987 4307731.940684328),346089.06099691987,4307731.940684328
12328609,-94.78,38.92,-94.77,38.910000000000004,1608,3522,POINT (346110.6628626054 4308841.7478383),346110.6628626054,4308841.7478383
12328608,-94.78,38.93,-94.77,38.92,1607,3522,POINT (346132.26943233144 4309951.556716117),346132.26943233144,4309951.556716117
12328624,-94.78,38.769999999999996,-94.77,38.76,1623,3522,POINT (345787.1291602005 4292194.821456605),345787.1291602005,4292194.821456605
12328607,-94.78,38.94,-94.77,38.93,1606,3522,POINT (346153.8807054567 4311061.367317917),346153.8807054567,4311061.367317917
12328606,-94.78,38.95,-94.77,38.940000000000005,1605,3522,POINT (346175.49668134016 4312171.179643832),346175.49668134016,4312171.179643832
12328605,-94.78,38.96,-94.77,38.95,1604,3522,POINT (346197.1173593406 4313280.993693996),346197.1173593406,4313280.993693996
12328604,-94.78,38.97,-94.77,38.96,1603,3522,POINT (346218.74273881625 4314390.809468545),346218.74273881625,4314390.809468545
12328603,-94.78,38.980000000000004,-94.77,38.970000000000006,1602,3522,POINT (346240.37281912565 4315500.626967613),346240.37281912565,4315500.626967613
12328602,-94.78,38.989999999999995,-94.77,38.98,1601,3522,POINT (346262.0075996269 4316610.44619133),346262.0075996269,4316610.44619133
12328601,-94.78,39.0,-94.77,38.99,1600,3522,POINT (346283.6470796782 4317720.267139835),346283.6470796782,4317720.267139835
12328600,-94.78,39.01,-94.77,39.0,1599,3522,POINT (346305.2912586373 4318830.089813257),346305.2912586373,4318830.089813257
12328599,-94.78,39.019999999999996,-94.77,39.01,1598,3522,POINT (346326.9401358622 4319939.914211731),346326.9401358622,4319939.914211731
12374113,-94.65,38.879999999999995,-94.64,38.87,1612,3535,POINT (357302.0690554967 4304191.216371423),357302.0690554967,4304191.216371423
12374112,-94.65,38.89,-94.64,38.88,1611,3535,POINT (357322.07453025726 4305301.00226378),357322.07453025726,4305301.00226378
12374111,-94.65,38.9,-94.64,38.89,1610,3535,POINT (357342.0843665248 4306410.789905307),357342.0843665248,4306410.789905307
12374110,-94.65,38.91,-94.64,38.9,1609,3535,POINT (357362.09856370615 4307520.579296143),357362.09856370615,4307520.579296143
12374109,-94.65,38.92,-94.64,38.910000000000004,1608,3535,POINT (357382.1171212075 4308630.370436422),357382.1171212075,4308630.370436422
12374108,-94.65,38.93,-94.64,38.92,1607,3535,POINT (357402.14003843535 4309740.163326281),357402.14003843535,4309740.163326281
12374107,-94.65,38.94,-94.64,38.93,1606,3535,POINT (357422.1673147959 4310849.95796586),357422.1673147959,4310849.95796586
12374106,-94.65,38.95,-94.64,38.940000000000005,1605,3535,POINT (357442.198949695 4311959.754355295),357442.198949695,4311959.754355295
12374105,-94.65,38.96,-94.64,38.95,1604,3535,POINT (357462.2349425388 4313069.552494721),357462.2349425388,4313069.552494721
12374104,-94.65,38.97,-94.64,38.96,1603,3535,POINT (357482.27529273287 4314179.352384273),357482.27529273287,4314179.352384273
12374103,-94.65,38.980000000000004,-94.64,38.970000000000006,1602,3535,POINT (357502.31999968295 4315289.154024092),357502.31999968295,4315289.154024092
12325103,-94.78999999999999,38.980000000000004,-94.77999999999999,38.970000000000006,1602,3521,POINT (345374.06243231567 4315517.560570445),345374.06243231567,4315517.560570445
12325102,-94.78999999999999,38.989999999999995,-94.77999999999999,38.98,1601,3521,POINT (345395.819203019 4316627.381061807),345395.819203019,4316627.381061807
12325101,-94.78999999999999,39.0,-94.77999999999999,38.99,1600,3521,POINT (345417.5806997305 4317737.203275898),345417.5806997305,4317737.203275898
12325100,-94.78999999999999,39.01,-94.77999999999999,39.0,1599,3521,POINT (345439.34692180436 4318847.027212841),345439.34692180436,4318847.027212841
12325099,-94.78999999999999,39.019999999999996,-94.77999999999999,39.01,1598,3521,POINT (345461.1178685948 4319956.852872778),345461.1178685948,4319956.852872778
12325119,-94.78999999999999,38.82,-94.77999999999999,38.81,1618,3521,POINT (345026.5973645018 4297760.666889512),345026.5973645018,4297760.666889512
12325118,-94.78999999999999,38.83,-94.77999999999999,38.82,1617,3521,POINT (345048.27843137796 4298870.459835582),345048.27843137796,4298870.459835582
12325117,-94.78999999999999,38.84,-94.77999999999999,38.830000000000005,1616,3521,POINT (345069.96423457353 4299980.254502217),345069.96423457353,4299980.254502217
12325116,-94.78999999999999,38.85,-94.77999999999999,38.84,1615,3521,POINT (345091.6547734454 4301090.0508895535),345091.6547734454,4301090.0508895535
12325115,-94.78999999999999,38.86,-94.77999999999999,38.85,1614,3521,POINT (345113.3500473498 4302199.848997728),345113.3500473498,4302199.848997728
12325114,-94.78999999999999,38.870000000000005,-94.77999999999999,38.86000000000001,1613,3521,POINT (345135.05005564337 4303309.648826877),345135.05005564337,4303309.648826877
12325113,-94.78999999999999,38.879999999999995,-94.77999999999999,38.87,1612,3521,POINT (345156.754797682 4304419.45037713),345156.754797682,4304419.45037713
12325112,-94.78999999999999,38.89,-94.77999999999999,38.88,1611,3521,POINT (345178.46427282196 4305529.253648631),345178.46427282196,4305529.253648631
12325111,-94.78999999999999,38.9,-94.77999999999999,38.89,1610,3521,POINT (345200.1784804191 4306639.058641514),345200.1784804191,4306639.058641514
12325110,-94.78999999999999,38.91,-94.77999999999999,38.9,1609,3521,POINT (345221.89741982927 4307748.865355912),345221.89741982927,4307748.865355912
12325109,-94.78999999999999,38.92,-94.77999999999999,38.910000000000004,1608,3521,POINT (345243.62109040795 4308858.673791959),345243.62109040795,4308858.673791959
12325108,-94.78999999999999,38.93,-94.77999999999999,38.92,1607,3521,POINT (345265.34949151066 4309968.483949792),345265.34949151066,4309968.483949792
12325107,-94.78999999999999,38.94,-94.77999999999999,38.93,1606,3521,POINT (345287.0826224927 4311078.295829545),345287.0826224927,4311078.295829545
12325106,-94.78999999999999,38.95,-94.77999999999999,38.940000000000005,1605,3521,POINT (345308.8204827093 4312188.109431352),345308.8204827093,4312188.109431352
12325105,-94.78999999999999,38.96,-94.77999999999999,38.95,1604,3521,POINT (345330.5630715154 4313297.924755349),345330.5630715154,4313297.924755349
12325104,-94.78999999999999,38.97,-94.77999999999999,38.96,1603,3521,POINT (345352.31038826593 4314407.741801667),345352.31038826593,4314407.741801667
12349615,-94.72,38.86,-94.71,38.85,1614,3528,POINT (351187.73449608707 4302083.419003285),351187.73449608707,4302083.419003285
12349614,-94.72,38.870000000000005,-94.71,38.86000000000001,1613,3528,POINT (351208.58283381874 4303193.2099377485),351208.58283381874,4303193.2099377485
12349613,-94.72,38.879999999999995,-94.71,38.87,1612,3528,POINT (351229.43571977684 4304303.002607493),351229.43571977684,4304303.002607493
