view,type,cache,generated,data_date,src_file,feature_index,feature_type,geom_type,coord_0,coord_1,properties.id,properties.site,properties.site_id,properties.site_alias,properties.name,properties.description,properties.site_list_html,properties.site_hover_html,properties.system,properties.system_type,properties.image,properties.unix_timestamp,properties.status,properties.site_icon,properties.active_events
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,152,Feature,Point,-94.5160203,39.2139353,4399,2430b035-602e-4bf2-8add-b45253624efe,4399,16356,Pleasant Valley @ Upper Shoal Creek,,Pleasant Valley @ Upper Shoal Creek <small>(16356)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Pleasant Valley @ Upper Shoal Creek <small>(16356)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,153,Feature,Point,-94.6406849,39.2117351,4407,14b02bbf-81de-4f1e-9fa8-5afa7bf831d5,4407,16357,Prairie View Weather,,Prairie View Weather <small>(16357)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Prairie View Weather <small>(16357)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,154,Feature,Point,-94.657436,39.075596,249,0ea0eb9c-ed62-4edd-8cc9-ce157b55c0c6,249,16819,Pump Station 2,,Pump Station 2 <small>(16819)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Pump Station 2 <small>(16819)</small></div>",UGWYCO/KCK,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,155,Feature,Point,-94.691359,39.141502,248,a0363416-b1b7-43b9-9d78-80295e99ee8b,248,16823,Pump Station 29,,Pump Station 29 <small>(16823)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Pump Station 29 <small>(16823)</small></div>",UGWYCO/KCK,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,156,Feature,Point,-94.8225,39.15638,228,e1752e94-9e69-4684-a03f-c762d75c0130,228,7030,Pump Station 50,,"Pump Station 50 <small>(7030)</small><div class=""mt-1 mb-1"">
<span class=""text-default"">
<small><i class=""fa-regular fa-hourglass-half""  aria-hidden=""true""></i>  Timeout</small>
</span>
</div>","<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Pump Station 50 <small>(7030)</small><div class=""mt-1 mb-1"">
<span class=""text-default"">
<small><i class=""fa-regular fa-hourglass-half""  aria-hidden=""true""></i>  Timeout</small>
</span>
</div></div>",Century Towers,25,,1771345008,2,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,157,Feature,Point,-94.851816,39.115592,262,28488372-f88d-4179-8cfd-a5340036f2c7,262,16825,Pump Station 64,,Pump Station 64 <small>(16825)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Pump Station 64 <small>(16825)</small></div>",UGWYCO/KCK,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,158,Feature,Point,-94.793065,39.12768,255,c41248b5-349f-4929-ad4c-553467c1c5b9,255,16826,Pump Station 74,,Pump Station 74 <small>(16826)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Pump Station 74 <small>(16826)</small></div>",UGWYCO/KCK,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,159,Feature,Point,-94.755781,39.091082,247,99f1e4cb-7b41-4a79-8524-ae08d10af530,247,16822,Pump Station 8,,Pump Station 8 <small>(16822)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Pump Station 8 <small>(16822)</small></div>",UGWYCO/KCK,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,160,Feature,Point,-94.712834,39.122898,226,cf9bde32-a22d-4e2e-a9df-816abe181986,226,16827,Pump Station 80,,Pump Station 80 <small>(16827)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Pump Station 80 <small>(16827)</small></div>",UGWYCO/KCK,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,161,Feature,Point,-94.5297,39.1981,4392,e7385df0-c9c9-4c99-9009-d47af0bc76d8,4392,16358,Rock Creek @ Jackson Dr,,Rock Creek @ Jackson Dr <small>(16358)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Rock Creek @ Jackson Dr <small>(16358)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,162,Feature,Point,-94.4492503,39.1737536,4438,41767843-7e26-48df-a2c1-172691e32c73,4438,16359,Shoal Creek Stop Log,,Shoal Creek Stop Log <small>(16359)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Shoal Creek Stop Log <small>(16359)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,163,Feature,Point,-94.6487459,39.3061169,4412,9bd51e7a-0f87-4bfa-8699-f6f5c3deacdf,4412,16360,Skyview @ 2nd Creek Trib,,Skyview @ 2nd Creek Trib <small>(16360)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Skyview @ 2nd Creek Trib <small>(16360)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,164,Feature,Point,-94.5894925,39.2940006,4429,da1a3d46-bdab-4b74-b539-8bdee6c0e839,4429,16361,Summit @ First Creek,,Summit @ First Creek <small>(16361)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Summit @ First Creek <small>(16361)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,165,Feature,Point,-94.74213,38.88336,74,f1da886e-d454-437c-b9e8-ccb856a28dc9,74,16025,TH01-135th St &amp; Pflumm Rd,,TH01-135th St &amp; Pflumm Rd <small>(16025)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TH01-135th St &amp; Pflumm Rd <small>(16025)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,166,Feature,Point,-94.72608,38.85438,57,3404ce22-616e-4570-b319-41656e6aad84,57,16023,TH02-151st St &amp; Monrovia St,,TH02-151st St &amp; Monrovia St <small>(16023)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TH02-151st St &amp; Monrovia St <small>(16023)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,167,Feature,Point,-94.7421306,38.870453,58,85e403be-2cdb-4278-9245-70054936beaf,58,16024,TH03-Pflumm Rd @ Tomahawk Creek,,TH03-Pflumm Rd @ Tomahawk Creek <small>(16024)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TH03-Pflumm Rd @ Tomahawk Creek <small>(16024)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,168,Feature,Point,-94.7235,38.8758,73,8dd4a912-1800-4b43-b5c1-997e0cf6695f,73,16021,TH04-Quivira Rd @ Tomahawk Creek,,TH04-Quivira Rd @ Tomahawk Creek <small>(16021)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TH04-Quivira Rd @ Tomahawk Creek <small>(16021)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,169,Feature,Point,-94.70066,38.87633,63,426748f5-85d6-4a62-b9fd-eb475e517ca7,63,16022,TH05-Switzer Rd @ Tomahawk Creek,,TH05-Switzer Rd @ Tomahawk Creek <small>(16022)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TH05-Switzer Rd @ Tomahawk Creek <small>(16022)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,170,Feature,Point,-94.69363,38.86883,55,bce696e8-3b9a-439e-8086-2d79d8ef0ddd,55,16026,TH06-143rd St &amp; Grant St,,TH06-143rd St &amp; Grant St <small>(16026)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TH06-143rd St &amp; Grant St <small>(16026)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,171,Feature,Point,-94.69955,38.89755,64,b1407973-3f67-4d4e-9bc8-389c45f0580e,64,16027,TH07-Wilshire Woods,,TH07-Wilshire Woods <small>(16027)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TH07-Wilshire Woods <small>(16027)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,172,Feature,Point,-94.66794,38.88875,61,cf5c2735-545a-4ccf-9ab2-ccfea5bc5723,61,16020,TH08-Metcalf Ave @ Tomahawk Creek,,TH08-Metcalf Ave @ Tomahawk Creek <small>(16020)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TH08-Metcalf Ave @ Tomahawk Creek <small>(16020)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,173,Feature,Point,-94.63997,38.90636,62,87d78738-825c-4d6f-b195-c1f6fe67d363,62,16019,TH09-Roe Ave @ Tomahawk Creek,,TH09-Roe Ave @ Tomahawk Creek <small>(16019)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TH09-Roe Ave @ Tomahawk Creek <small>(16019)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,174,Feature,Point,-94.7134054,38.9709118,130,77f22772-c4cf-4608-80fe-d22258c06459,130,16012,TU01-87th St &amp; U.S. 69 RWIS,,TU01-87th St &amp; U.S. 69 RWIS <small>(16012)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TU01-87th St &amp; U.S. 69 RWIS <small>(16012)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,175,Feature,Point,-94.6937087,39.0021636,99,0dc8c549-e7ec-4c34-8025-d2a87a9155c1,99,16053,TU02-69th St @ Turkey Creek,,TU02-69th St @ Turkey Creek <small>(16053)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TU02-69th St @ Turkey Creek <small>(16053)</small></div>",TU02 - Master,25,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,176,Feature,Point,-94.6989106,39.0074842,1579,3a3a3cd7-4c83-4cd7-8655-5387e1bbbd53,1579,16090,TU03-67th St @ Turkey Creek,,TU03-67th St @ Turkey Creek <small>(16090)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TU03-67th St @ Turkey Creek <small>(16090)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,177,Feature,Point,-94.6943946,39.0219886,111,bd978dbb-c74b-4bb9-a5f5-626a128371ec,111,16052,TU04-Johnson Dr @ Turkey Creek,,TU04-Johnson Dr @ Turkey Creek <small>(16052)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TU04-Johnson Dr @ Turkey Creek <small>(16052)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,178,Feature,Point,-94.6866034,39.0329736,1570,ae251fae-03c5-4633-ab2d-fa77fb6fcf15,1570,16097,TU05-I-35 &amp; Antioch Rd RWIS,,TU05-I-35 &amp; Antioch Rd RWIS <small>(16097)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TU05-I-35 &amp; Antioch Rd RWIS <small>(16097)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,179,Feature,Point,-94.6876654,39.0334856,112,3d355c0c-2f2e-4f19-b485-781d3f828661,112,16054,TU06-Antioch Rd On-Ramp @ Turkey Creek,,TU06-Antioch Rd On-Ramp @ Turkey Creek <small>(16054)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TU06-Antioch Rd On-Ramp @ Turkey Creek <small>(16054)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,180,Feature,Point,-94.670131,39.038549,108,b9742faf-ec3c-4ec9-af15-489ee569b55f,108,16050,TU07-Metcalf Ave @ Turkey Creek,,TU07-Metcalf Ave @ Turkey Creek <small>(16050)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TU07-Metcalf Ave @ Turkey Creek <small>(16050)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,181,Feature,Point,-94.6560017,39.0438144,109,b031e79e-f6dd-4909-a39f-ae6d69f96200,109,16051,TU08-Lamar Ave @ Turkey Creek,,TU08-Lamar Ave @ Turkey Creek <small>(16051)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TU08-Lamar Ave @ Turkey Creek <small>(16051)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,182,Feature,Point,-94.6260096,39.0586837,4378,a26f86fc-e5f1-406d-8384-8de043904e53,4378,16362,TU09-SW Blvd @ Turkey Creek,,TU09-SW Blvd @ Turkey Creek <small>(16362)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TU09-SW Blvd @ Turkey Creek <small>(16362)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,183,Feature,Point,-94.605555,39.0718617,4428,21b92499-577b-4cea-80e5-23cb6e7cb223,4428,16363,TU10-Roanoke &amp; 31st @ Turkey Creek,,TU10-Roanoke &amp; 31st @ Turkey Creek <small>(16363)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  TU10-Roanoke &amp; 31st @ Turkey Creek <small>(16363)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,184,Feature,Point,-94.6316556,39.0546972,4450,00532aa1-b489-4686-9694-fedee51ab23d,4450,6540,West Remote Mill Street @ Turkey Creek,WYCO West Remote Flasher,"West Remote Mill Street @ Turkey Creek <small>(6540)</small><div class=""mt-1 mb-1"">
<span class=""text-default"">
<small><i class=""fa-regular fa-hourglass-half""  aria-hidden=""true""></i>  Timeout</small>
</span>
</div>","<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  West Remote Mill Street @ Turkey Creek <small>(6540)</small><br><small>WYCO West Remote Flasher</small><div class=""mt-1 mb-1"">
<span class=""text-default"">
<small><i class=""fa-regular fa-hourglass-half""  aria-hidden=""true""></i>  Timeout</small>
</span>
</div></div>",Century Towers,25,,1771345008,2,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,185,Feature,Point,-94.8161214,38.8120858,76,5b33743f-8e44-47a9-a920-93ea303873d3,76,16032,WF01-Bonita,,WF01-Bonita <small>(16032)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  WF01-Bonita <small>(16032)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,186,Feature,Point,-94.79733,38.76725,7,f824ce9d-b62c-4242-a8ca-3e610a09cf5a,7,16033,WF02-199th St &amp; Ridgeview Rd,,WF02-199th St &amp; Ridgeview Rd <small>(16033)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  WF02-199th St &amp; Ridgeview Rd <small>(16033)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,187,Feature,Point,-94.7485664,38.7671767,5,0f7d9b8f-3330-4d71-b887-712e4b908c02,5,16031,WF03-199th St &amp; Padbury Ln,,WF03-199th St &amp; Padbury Ln <small>(16031)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  WF03-199th St &amp; Padbury Ln <small>(16031)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,188,Feature,Point,-94.7608935,38.7927136,6,12d4e5af-42ca-43bf-8872-0990551e9bf0,6,16046,WF04-Lackman Rd @ Wolf Creek,,WF04-Lackman Rd @ Wolf Creek <small>(16046)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  WF04-Lackman Rd @ Wolf Creek <small>(16046)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,189,Feature,Point,-94.7077837,38.7818796,4,664da8cd-8b11-4656-978a-8588cd44ba02,4,16036,WF05-191st St @ E. Wolf Creek,,WF05-191st St @ E. Wolf Creek <small>(16036)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  WF05-191st St @ E. Wolf Creek <small>(16036)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,190,Feature,Point,-94.6810486,38.8036463,49,2c305037-331d-4040-9b9b-eac751b18625,49,16047,WF06-179th St @ Wolf Creek,,WF06-179th St @ Wolf Creek <small>(16047)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  WF06-179th St @ Wolf Creek <small>(16047)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,191,Feature,Point,-94.6741585,38.7674916,3,a990afc3-56cf-45d3-a08d-aa720d380e70,3,16034,WF07-199th St &amp; Newton Dr,,WF07-199th St &amp; Newton Dr <small>(16034)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  WF07-199th St &amp; Newton Dr <small>(16034)</small></div>",169.525,26,,1771345008,1,,0
