id,Latitude,Longitude
999.0,38.7855794,-94.8060775
1000.0,38.7855794,-94.8019105
1001.0,38.7855794,-94.7977435
1002.0,38.7855794,-94.7935765
1003.0,38.7855794,-94.7894095
1004.0,38.7855794,-94.7852425
1005.0,38.7855794,-94.7810755
1006.0,38.7855794,-94.7769085
1007.0,38.7855794,-94.7727415
1008.0,38.7855794,-94.7685745
1009.0,38.7855794,-94.7644075
1010.0,38.7855794,-94.7602405
1011.0,38.7855794,-94.7560735
1012.0,38.7855794,-94.7519065
1013.0,38.7855794,-94.7477395
1014.0,38.7855794,-94.7435725
1015.0,38.7855794,-94.7394055
1016.0,38.7855794,-94.7352385
1017.0,38.7855794,-94.7310715
1018.0,38.7855794,-94.7269045
1019.0,38.7855794,-94.7227375
1020.0,38.7855794,-94.7185705
1021.0,38.7855794,-94.7144035
1022.0,38.7855794,-94.7102365
1023.0,38.7855794,-94.7060695
1024.0,38.7855794,-94.7019025
1025.0,38.7855794,-94.6977355
1026.0,38.7855794,-94.6935685
1027.0,38.7855794,-94.6894015
1028.0,38.7855794,-94.6852345
1029.0,38.7855794,-94.6810675
1030.0,38.7855794,-94.6769005
1031.0,38.7855794,-94.6727335
1032.0,38.7855794,-94.6685665
1033.0,38.7855794,-94.6643995
1034.0,38.7855794,-94.6602325
1035.0,38.7855794,-94.6560655
1036.0,38.7855794,-94.6518985
1037.0,38.7855794,-94.6477315
1038.0,38.7855794,-94.6435645
1039.0,38.7855794,-94.6393975
1040.0,38.7855794,-94.6352305
1041.0,38.7855794,-94.6310635
1042.0,38.7855794,-94.6268965
1043.0,38.7855794,-94.6227295
1051.0,38.7897464,-94.9019185
1052.0,38.7897464,-94.8977515
1053.0,38.7897464,-94.8935845
1054.0,38.7897464,-94.8894175
1055.0,38.7897464,-94.8852505
1056.0,38.7897464,-94.8810835
1057.0,38.7897464,-94.8769165
1058.0,38.7897464,-94.8727495
1059.0,38.7897464,-94.8685825
1060.0,38.7897464,-94.8644155
1061.0,38.7897464,-94.8602485
1062.0,38.7897464,-94.8560815
1063.0,38.7897464,-94.8519145
1064.0,38.7897464,-94.8477475
1065.0,38.7897464,-94.8435805
1066.0,38.7897464,-94.8394135
1067.0,38.7897464,-94.8352465
1068.0,38.7897464,-94.8310795
