id,Latitude,Longitude,radius_used_km,g1,d1_m,b1_deg,g2,d2_m,b2_deg,g3,d3_m,b3_deg,g4,d4_m,b4_deg,g5,d5_m,b5_deg,g6,d6_m,b6_deg,g7,d7_m,b7_deg,g8,d8_m,b8_deg,g9,d9_m,b9_deg,g10,d10_m,b10_deg
487.0,38.873869,-94.82363,7,16067,1019.7825767928846,135.74486345224187,16086,2133.5444320440038,236.2957421722527,16068,4988.419562462222,282.6630421369808,16014,5885.414459315766,67.4310119283005,16055,6135.181811283235,14.562626321462119,16018,3114.5202545727134,132.42524383343175,16007,3292.893700627239,99.45161524151587,16073,6204.612008603363,295.92908127647854,16071,6624.597182824383,310.71993319281114,16032,6904.998245772096,174.56379480625537
488.0,38.873869,-94.819463,7,16067,810.3451892073161,154.34067092230669,16086,2441.8640645566043,241.00030289438575,16007,2937.6580497702157,100.60982739481301,16055,6054.5473093787805,11.259400936089719,16073,6530.932473246253,294.5477091691445,16018,2858.6270117213035,137.31157327808438,16068,5340.960496298591,281.8172170123383,16014,5554.030900922376,66.00532716744465,16024,6709.94490971615,93.23326454782921,16025,6776.844822903263,81.0166428344873
489.0,38.873869,-94.815296,7,16067,730.5071529728316,180.77413550512992,16007,2583.949113795309,102.08551593017063,16086,2762.9118440561138,244.63185421784317,16055,5994.554968170968,7.878565051329872,16073,6860.693324793551,293.2985834859683,16018,2627.4672319227575,143.10629224161278,16014,5226.528030363815,64.39970290878733,16068,5694.524281603665,281.0764402259471,16024,6349.820664058994,93.41953759530156,16025,6420.78381983846,80.51668800008781
490.0,38.873869,-94.811129,7,16067,819.0852390359651,206.90408147796254,16007,2232.492674927575,104.02706589675267,16018,2428.115196368831,149.93271296467742,16055,5955.828598420162,4.4416028083985,16068,6048.931561465598,280.42252155182064,16086,3092.7264807593947,247.49870001962682,16014,4903.683449877818,62.5808929379412,16024,5989.770547575127,93.62804988033588,16025,6065.271933662622,79.95792366683872,16032,6887.329239020499,183.5709514773496
491.0,38.873869,-94.806962,7,16067,1033.6532833455185,225.03891572083737,16007,1884.5493847821624,106.68913238461107,16018,2268.9703502418615,157.84392385147146,16014,4586.48096349703,60.50797986876637,16055,5938.78423622908,0.9723126310476005,16068,6404.042296775012,279.8411995172118,16086,3428.779051795477,249.80872191727627,16024,5629.808783731044,93.86306228794422,16025,5710.411724868853,79.3294840270579,16032,6919.178660400831,186.55622545525213
492.0,38.873869,-94.802795,7,16067,1313.8706724063334,236.22809565701726,16007,1542.498475167539,110.54293429163369,16018,2158.9426084773554,166.74888597306028,16014,4276.176331044665,58.13052164904525,16055,5943.608415686106,357.4958780642354,16086,3769.4015383333826,251.70412065977388,16024,5269.953478043127,94.12999639103242,16025,5356.3327178699465,78.61768991268593,16068,6759.745623567387,279.32114510188205,16021,6867.724701402119,88.18348651016771
493.0,38.873869,-94.798628,7,16007,1211.3418314739542,116.54421863476654,16067,1626.1462813521293,243.31386111271163,16018,2105.745382784567,176.3502968080296,16014,3974.385554941509,55.38644763501367,16055,5970.248125265525,354.0377939617444,16086,4113.458835720703,253.28416263477226,16024,4910.228037357186,94.43585769028624,16025,5003.200774348584,77.80509128006679,16021,6507.184204191855,88.08549101863736,16023,6644.565572415606,109.01209507663356
494.0,38.873869,-94.794461,7,16007,903.1438677986505,126.82942281640402,16067,1955.1792403485304,248.06922055133646,16018,2113.673991420921,186.15932333520686,16014,3683.202032084424,52.19995809491388,16055,6018.4136812356355,350.62275937818464,16086,4460.156128242559,254.61965413576397,16024,4550.663259719242,94.78985814422197,16025,4651.231609683893,76.86909864309166,16021,6146.665543344338,87.97584636270818,16023,6304.610120770306,110.0828065225977
495.0,38.873869,-94.790294,7,16007,651.3531968441646,146.22153614016372,16018,2182.0622267250524,195.6221170444942,16067,2293.7695049766753,251.43894247377125,16014,3405.3478571644655,48.48008749974525,16024,4191.300495233271,95.20435645279315,16055,6087.594162027735,347.27365500410633,16025,4300.7107188269765,75.77998757070452,16086,4808.922461050938,255.76216903200282,16021,5786.172801351038,87.85237598934356,16023,5967.100777182672,111.27494755558587
496.0,38.873869,-94.786127,7,16007,541.4106175394747,179.85340920643466,16067,2638.2398991710265,253.93590727994626,16014,3144.3585992788694,44.12138184063792,16024,3832.1965762909713,95.69632219915309,16055,6177.083535512814,344.01070666081864,16018,2305.536179369601,204.29119934729255,16025,3952.023481117437,74.49792531175979,16086,5159.33825512043,256.7500135411523,16021,5425.711145306873,87.71232540611152,16023,5632.477286696097,112.60921700721792
497.0,38.873869,-94.78196,6,16007,649.8170938444683,213.5754207925724,16014,2904.7836632731455,39.00948808489443,16024,3473.4317876361706,96.28969762405183,16037,5913.326451511467,144.6261341199334,16018,2475.8679851916904,211.92514592412797,16067,2986.5564667674016,255.85370959389246,16025,3605.7019036173588,72.96843589616469,16021,5065.287212569754,87.55215684048193,16023,5301.286153690389,114.11093586174337,16086,5511.088881885933,257.61215347640456
498.0,38.873869,-94.777793,6,16007,900.9280674799672,233.06495188765456,16014,2692.3457095974427,33.03625049114913,16024,3115.123303958955,97.01936837666824,16037,5712.080735990488,147.5804878108155,16018,2684.15185426432,218.47735301572226,16025,3262.4994344545194,71.1153118014629,16067,3337.515217751331,257.3698624218909,16021,4704.909673469287,87.36724971930323,16023,4974.213021882724,115.8112670142101,16086,5863.934134050837,258.3708514728434
499.0,38.873869,-94.773626,7,16007,1208.8642760616544,243.39708603106595,16014,2513.933744560951,26.12991197649842,16024,2757.4490114538517,97.93817606781835,16037,5527.0893049263495,150.7414051814577,16055,6558.154407224213,334.8909189549859,16018,2922.283997511058,224.0254023996656,16025,2923.514772736329,68.82925734617845,16067,3690.3624021981823,258.59706287074175,16021,4344.590073721463,87.15145244740461,16023,4652.126535619067,117.74876537609589
500.0,38.873869,-94.769459,6,16007,1539.9047436738592,249.4208768062211,16014,2377.2211694590837,18.302496582594642,16024,2400.6923883435393,99.13006079998115,16037,5360.035380196652,154.11007656945583,16025,2590.40429699852,65.94928468485284,16018,3183.573469135513,228.70119174274927,16021,3984.3441332496977,86.89639167895803,16067,4044.6038145306966,259.6099247735443,16023,4336.1380557839475,119.97131335318318,16022,5962.016511566381,87.34766237956472
501.0,38.873869,-94.765292,6,16007,1881.8960454373923,253.28662663083674,16024,2045.3336844491985,100.73655829372677,16014,2289.6895577401797,9.702817102098322,16037,5212.643822019458,157.68213538424868,16025,2265.760347022279,62.231827325493555,16018,3462.7821166303693,232.64608957983955,16021,3624.193818243097,86.59037103500253,16023,4027.6830807787796,122.53845266034261,16067,4399.902714140032,260.45964759373135,16022,5601.695876192991,87.17962035352906
502.0,38.873869,-94.761125,6,16024,1692.2537829578166,103.0153481295655,16025,1953.8078755044378,57.300077605485626,16007,2229.8051830218633,255.95566105265763,16014,2257.068058299023,0.6415144878761794,16037,5086.624146003726,161.4463950866657,16021,3264.1707820637903,86.21654373151819,16023,3728.631731601463,125.52399506103268,16018,3755.9158163967513,235.9893023903956,16067,4756.022107333979,261.18245492976183,16022,5241.430903678741,86.98829625624427
503.0,38.873869,-94.756958,6,16024,1343.2508707513239,106.48572559107464,16025,1661.7100280681257,50.56792419986999,16014,2281.71302659697,351.5482620265259,16007,2581.2403804780065,257.90158972172605,16037,4983.597901322887,165.38386647494576,16021,2904.3223588616306,85.74973282709459,16023,3441.43633033982,129.01848494676756,16018,4059.9594735413016,238.84051515906668,16022,4881.233919651905,86.76853990419721,16067,5112.790547674977,261.80465767934663
504.0,38.873869,-94.752791,6,16024,1002.5916369460812,112.34904947858769,16025,1401.9325808837855,41.164533305538896,16014,2361.8324704424417,342.8616142794015,16007,2934.9352573841165,259.38019535184606,16037,4905.014183005942,169.46731845691818,16021,2544.7226265244312,85.15057036835935,16023,3169.3215805794375,133.13041873061712,16018,4372.637865534418,241.28950904706255,16022,4521.121174879593,86.51356318741978,16026,5152.227114017271,96.22478073696118
505.0,38.873869,-94.748624,5,16024,682.8792965787593,123.93994244828701,16025,1195.72967175758,28.040201212273416,16014,2492.0816734409077,334.91332534450146,16007,3290.1611419276164,260.5404427924512,16037,4852.060746175828,173.661630876853,16021,2185.4943477023585,84.35389690570202,16023,2916.511681731334,137.98383587310366,16022,4161.114541061482,86.2142337131553,16018,4692.2251164344925,243.40852129128672,16026,4793.782913505493,96.69499191436654
506.0,38.873869,-94.744457,5,16024,433.2728153961688,151.64380386706796,16025,1074.4038710987318,10.805164484397892,16021,1826.8566614269894,83.24362182019235,16007,3646.470625365667,261.4745240347317,16014,2665.120950429716,327.87457393681035,16023,2688.4581723786214,143.7077872771755,16022,3801.2441677073903,85.85796910763474,16026,4435.711658050535,97.24094879426434,16027,4694.860503354105,55.86985819778863,16037,4825.581425115273,177.92508992087096
507.0,38.873869,-94.74029,5,16024,411.5745225992314,202.1181861249399,16025,1067.3039177528808,351.41816720195123,16021,1469.242118112935,81.59132682771536,16023,2491.9671243135263,150.41081911537015,16007,4003.574403615274,262.24237953742204,16014,2873.229621267358,321.7735434545718,16022,3441.55280070244,85.42694180434955,16026,4078.111586992998,97.88249033283495,16027,4400.911092341824,53.23660805490141,16030,4542.5931834215235,117.85833434352423
508.0,38.873869,-94.736123,5,16024,641.3492800394222,233.5242303517911,16021,1113.6368200629697,78.87935775244864,16025,1176.4996267776366,333.77193883919847,16023,2335.020086397646,158.1340237108119,16022,3082.1031134164155,84.89503600160458,16014,3109.374115963948,316.54701938275446,16026,3721.118546344802,98.64698728254666,16027,4117.582966400947,50.23367976508865,16030,4227.034858267146,120.14648789621151,16007,4361.277368507253,262.8845932439547
509.0,38.873869,-94.731956,5,16021,762.8557920085468,73.64964779774272,16024,955.7882956608963,246.49217917970765,16025,1374.5489567837676,320.15822907986114,16023,2225.9971500136676,166.78655747902883,16022,2722.9908175632145,84.22241626938495,16026,3364.9257464484363,99.57325273775882,16014,3367.6618724236732,312.08972114024243,16027,3847.223450551351,46.79789892728127,16030,3919.2880673375225,122.798572535488,16007,4719.443278051283,263.4295879087356
510.0,38.873869,-94.727789,5,16021,428.9036957359924,59.95763725958818,16024,1294.6044523131234,252.8756802523913,16025,1629.3673742151107,310.37343538824547,16023,2172.1265326089742,176.0934282763733,16030,3621.344863529573,125.89441494260075,16022,2364.36965316082,83.34520343446962,16026,3009.817311851786,100.7181370124685,16027,3592.761448667544,42.859294751895334,16014,3643.386574998374,308.28696737728245,16037,4986.515725812924,194.74422905522192
511.0,38.873869,-94.723622,6,16021,214.9772785005703,2.815876298838589,16024,1642.783358480273,256.5851278490421,16025,1918.4657898690823,303.37984180170815,16022,2006.5029773931515,82.15424665923854,16023,2177.505428180717,185.60943283848204,16030,3335.833133594756,129.53218148732475,16026,2656.2281821205493,102.16819257829479,16027,3357.813147691842,38.345322314957514,16014,3932.8825475355006,305.0315597930393,16037,5090.299398906987,198.67654884226644
512.0,38.873869,-94.719455,5,16021,410.75480503019776,301.51745107788696,16022,1649.8818200974088,80.44684510231525,16023,2241.7073761085467,194.82749211244044,16030,3066.227516450032,133.82944270362066,16027,3146.752485533857,33.18974563650886,16024,1995.4299508749552,258.9912468835098,16025,2228.542948360406,298.27285710562245,16026,2304.857695734344,104.06150183363263,16014,4233.325486648317,302.2303864352845,16020,4756.231172491643,69.62489512603236
513.0,38.873869,-94.715288,5,16021,742.6110817322682,286.80898308630464,16022,1295.5351502427848,77.80118357213314,16023,2359.9364152663143,203.32756686974795,16030,2817.098522692904,138.91967505475947,16027,2964.685656373491,27.348108786429464,16026,1956.9013211322592,106.63133865371577,16024,2350.534250572551,260.6730195406056,16025,2551.9631844591586,294.43616697645245,16020,4419.851093488687,67.99928083879831,16014,4542.543820299191,299.80558049926526
514.0,38.873869,-94.711121,5,16022,946.0222598529334,73.18276181124492,16021,1092.918275097703,281.3340690641789,16023,2524.613566593048,210.86938249561868,16030,2594.351828492879,144.93866309696125,16027,2817.239543383932,20.82024738121237,16026,1614.567901255407,110.30059724690341,16024,2707.1292696297533,261.91291989844535,16025,2884.2413647481326,291.4728952079559,16020,4087.6194025506275,66.10746089878057,16043,4556.65956545774,124.9087155335468
515.0,38.873869,-94.706954,5,16022,609.7133701887486,63.33007197154717,16026,1282.3685825359696,115.9043184813986,16021,1448.34972313738,278.5307114725358,16027,2710.070851119428,13.67590110918536,16023,2727.3381323197423,217.39065435388085,16030,2405.3280764752762,151.99267018744086,16024,3064.6946900488165,262.86416268287456,16025,3222.6386913208203,289.1269841433691,16020,3760.6357237239986,63.883633320702586,16043,4265.839286745209,127.68520982543413
516.0,38.873869,-94.702787,5,16022,329.830501253751,33.934285520793196,16026,970.763515895402,125.2500547858964,16021,1805.8823079681142,276.8350680568088,16023,2960.303829679392,222.94904958953916,16030,2258.510421707383,160.1020076895278,16027,2648.074236532793,6.072456381833263,16024,3422.92641477771,263.6167435788755,16020,3440.396734869585,61.240929628385345,16025,3565.413264200356,287.22969265274025,16043,3986.4725771642875,130.85902102770478
517.0,38.873869,-94.69862,5,16022,325.6860666255949,327.1650190802182,16026,707.5078629796461,142.36670488252753,16021,2164.475068643981,275.70095946243237,16020,3128.974005191116,58.0639640700814,16023,3216.9473240786565,227.6595910001829,16030,2162.512409182547,169.12895992564836,16027,2634.440752380048,358.24934488321014,16043,3721.13998187398,134.49780719656252,16024,3781.635092253053,264.22688851285545,16025,3911.4144595651983,285.6668246482559
518.0,38.873869,-94.694453,5,16026,564.8237774286727,172.75297891912328,16022,602.9926675376383,296.9910867980869,16027,2669.911377756656,350.49062497654523,16020,2829.2802877036665,54.199550072011846,16023,3492.0520114049805,231.65177225712898,16030,2124.2351426070813,178.73166890285984,16021,2523.6761193146986,274.88981633432616,16043,3473.0595003896024,138.67520455836353,16024,4140.696768391762,264.7314913510008,16025,4259.856114858438,284.35899768408194
519.0,38.873869,-94.690286,5,16026,630.6800887021373,207.32504364702726,16022,938.8154176137548,286.9501678236446,16020,2545.4617578575744,49.44712466034815,16027,2752.588458817687,343.06690420945284,16043,3246.188872793403,143.46494206019065,16030,2146.7683594088517,188.40546709010908,16021,2883.258123020887,274.2812223852391,16023,3781.59096856606,235.04730144597485,16024,4500.026944971348,265.155745692996,16025,4610.184906593939,283.24962468346547
520.0,38.873869,-94.686119,5,16026,858.3482977338347,229.25087777665738,16022,1288.1747189923726,282.26954594802714,16020,2283.445679519198,43.55473454173688,16027,2878.4071033285218,336.18371785883494,16043,3045.2721523162113,148.92925729986484,16030,2228.2679962884195,197.6236428402826,16021,3243.094365730931,273.8079269345311,16023,4082.4942242537572,237.95147563558965,16042,4456.052678351917,133.82981513979905,16024,4859.566060626736,265.51743317479594
521.0,38.873869,-94.681952,6,16026,1155.87160907117,241.00738613916542,16020,2051.6024909375174,36.2366172826753,16043,2875.7543614416136,155.09985338717297,16027,3042.0189759810255,329.95828058041104,16022,1642.4552689167747,279.5967034427139,16030,2362.6397447176773,205.99333341053145,16021,3603.1086763827175,273.4294520835483,16042,4203.25718707172,137.23979456941981,16023,4392.426864276019,240.45168374274255,16044,5079.740756972127,118.35670292431064
522.0,38.873869,-94.677785,5,16026,1481.7521730490032,247.78636098897692,16020,1861.2418949011592,27.245697549265174,16043,2743.462082292777,161.95222659756632,16027,3237.6996795256086,324.4261274771299,16022,1999.0422700391125,277.8751655380851,16030,2541.5112212577906,213.32554206358552,16021,3963.252528565386,273.11998783405375,16042,3967.2021117164095,141.07039279838796,16023,4709.606591733268,242.61897743242795,16044,4765.379389214268,120.41984182586123
523.0,38.873869,-94.673618,5,16020,1726.1431007903316,16.540948352673695,16026,1820.8274974498715,252.08416846152255,16043,2653.9679033665807,169.38023025659948,16027,3460.012535186575,319.56417657833765,16044,4458.054422516134,122.77065943823544,16022,2356.889086270425,276.67595959145666,16030,2756.2322897094464,219.60632297433767,16042,3751.049229197937,145.36344992678755,16021,4323.4935495999825,272.8623050993827,16019,4640.419412082476,38.86063095592067
524.0,38.873869,-94.669451,5,16020,1659.855000005475,4.518944151499454,16026,2166.912317961079,255.0219901300432,16043,2611.675219800765,177.18526736913634,16027,3704.1654976087757,315.31586335662826,16044,4159.325870479594,125.46405921666064,16022,2715.497709423434,275.79352612213216,16030,2999.11286918798,224.92597536579683,16042,3558.4272028688965,150.1506126659076,16019,4423.007882885853,35.22217425705878,16021,4683.809318532763,272.64446563181275
525.0,38.873869,-94.665284,5,16020,1670.588890695707,352.090829479484,16026,2517.117032288468,257.1470643271031,16043,2618.8718300649184,185.09554878131118,16044,3871.184329982492,128.56595171557353,16022,3074.6015885494176,275.11739779090186,16030,3263.8725444990223,229.41659452803242,16042,3393.3455634375246,155.4436382054189,16027,3966.1272144528225,311.6106547364268,16019,4225.238529254078,31.225511136968635,16045,4924.486948825113,109.6420979614768
526.0,38.873869,-94.661117,5,16020,1756.9336545096292,340.359560886575,16043,2675.1583612524746,192.81698707273793,16026,2869.933841323235,258.7517408737249,16044,3596.175537777398,132.15397863230316,16019,4049.9898783403064,26.859936779502334,16042,3259.9908261530513,161.22267378277354,16022,3434.0453572913457,274.583022417761,16030,3545.6134004153255,233.21414959824742,16027,4242.600132243129,308.376382801981,16045,4586.352312019936,111.15981761918744
527.0,38.873869,-94.65695,5,16020,1908.655153328299,330.10869096320533,16043,2777.5520228282976,200.09491767134207,16026,3224.5054330527582,260.00460830137183,16044,3337.5474298549443,136.31642269679605,16019,3900.298820832531,22.12975380257012,16042,3162.3792279019676,167.42528780324471,16022,3793.7324059413754,274.15019200353964,16030,3840.6001085184594,236.44098084604192,16045,4251.939835387628,112.91746455499617,16027,4530.9286500244025,305.5457932504698
528.0,38.873869,-94.652783,5,16020,2111.708579441629,321.59435256702153,16043,2921.208415426183,206.7570406777405,16044,3099.4033562150244,141.14728738636387,16026,3580.310496641819,261.00912268202893,16019,3779.203522300512,17.059693278034786,16042,3103.88477518127,173.94110705359958,16045,3922.2017052519845,114.97263253930055,16030,4146.00632021032,239.20032462929925,16022,4153.5995327839055,273.79257114317676,16027,4828.9896173465295,303.0593153452483
529.0,38.873869,-94.648616,5,16020,2352.8412090769743,314.6964020156001,16044,2886.817184314079,146.73444472194467,16043,3100.397128851928,212.7229066550567,16019,3689.5207182147897,11.69908567227344,16026,3937.0146230698642,261.8320658584906,16042,3086.7321129264533,180.61729604142658,16045,3598.423139980904,117.40101224441929,16030,4459.691919981442,241.57656227904977,16022,4513.603664760855,273.49219609978223,16049,4660.71980147649,138.27604041706059
530.0,38.873869,-94.644449,5,16020,2621.5663989337127,309.1449928212701,16044,2705.8196027416097,153.13728935881784,16043,3309.3513696773375,217.98710241971898,16019,3633.5770935382566,6.12291521693561,16042,3111.6050037554364,187.27684887732434,16045,3282.3682002216183,120.30287372466347,16026,4294.393781655133,262.5183781100448,16049,4428.835287237415,141.76397183656132,16030,4780.027199683303,243.63764396930657,16022,4873.714441039851,273.2363964595402
531.0,38.873869,-94.640282,6,16044,2563.111384123,160.35266487410115,16020,2910.250677923602,304.65955265796674,16043,3542.8083489986566,222.59257018330098,16019,3612.9402648638898,0.4281367276203696,2800,5003.074602317665,108.62467728925435,16045,2976.4982687134257,123.81148427385438,16042,3177.516700908654,193.7453453458922,16049,4215.118499716581,145.6210224074622,16026,4652.292410755399,263.09936876429776,16030,5105.7607098975,245.4379956386499
532.0,38.873869,-94.636115,6,16044,2465.3507238795614,168.2760101833967,16020,3213.519507458488,301.00185650414807,16019,3628.212744425639,354.7249085996444,16043,3796.250239712104,226.60647932232123,2800,4662.660527883639,110.04320754064963,16045,2684.297286779755,128.10286392233184,16042,3281.9956111459096,199.87676350389188,16049,4022.4662791917344,149.8682804665974,16026,5010.599196240619,263.5974983837601,16030,5435.922111796099,247.02121681013034
533.0,38.873869,-94.631948,6,16045,2410.740746273695,133.40365135266188,16042,3421.5105025525004,205.5695332787205,16020,3527.6133900329587,297.9851735536444,16019,3678.9473465205597,349.1243607411486,16044,2417.9955327795365,176.67813311192867,16049,3854.0387915178385,154.51417190014286,16043,4065.9416053921077,230.10342891576525,2800,4325.547137610189,111.68377945274835,16026,5369.23242515197,264.0292872686456,16030,5769.751325561555,248.42235066873383
534.0,38.873869,-94.627781,7,16045,2162.9144718087537,139.98700255651437,16044,2424.001770281742,185.22462112325576,16019,3763.7102619188745,343.7260960358175,16020,3849.8837408548216,295.467701110507,16043,4348.860397982185,233.15573585310324,16042,3591.981231171434,210.76971662512517,16049,3713.1339980255375,159.5479518898917,2800,3992.57060136678,113.59957108118078,16026,5728.130782131344,264.4071512843218,16030,6106.646860498301,249.66970857935908
535.0,38.873869,-94.623614,7,16045,1950.6501803283852,148.1323447192632,16044,2482.982228900028,193.54585031533276,16019,3880.272128228442,338.608752145968,16020,4178.439108751431,293.34274592641725,16049,3602.982405141061,164.9333971599916,2800,3664.8586747204777,115.86066488326685,16042,3789.2321553484544,215.46418836748126,16043,4642.589013212468,235.8287893103274,16026,6087.247371577265,264.74059844494263,16008,6411.190427138544,355.27455797059497
536.0,38.873869,-94.619447,7,16045,1786.6679290028846,158.0083507864582,16042,4009.312609683651,219.66921642926678,16019,4025.8718480493776,333.82553504013686,16026,6446.545721795581,265.0370310098905,16044,2591.32222929809,201.3264230725637,2800,3343.9595304420163,118.56037606614359,16049,3526.4669829149966,170.60475211773723,16020,4511.906684140112,291.5298862862278,16043,4945.201622417361,238.17946415052597,16008,6450.9249800424,352.0824607548082
537.0,38.873869,-94.61528,7,16045,1685.1223994645713,169.4598911115413,2800,3032.037057537096,121.82383224768932,16019,4197.48877028822,329.4046479759497,16042,4248.6763805481105,223.41897241865198,2320,6877.088396557322,33.83810065760014,16044,2743.1797283888723,208.3651803935328,16049,3485.803436502579,176.46736843434894,16020,4849.273186218037,289.96806047437633,16043,5255.163725075632,240.25615429215978,16008,6510.4183818556785,348.93908485086274
538.0,38.873869,-94.611113,7,16045,1657.5288126292776,181.81708267260785,2800,2732.167498697833,125.81883121356691,16019,4392.0741461757225,325.35311900950467,16043,5571.248765941182,242.09954598806956,2320,6682.928979531548,31.271041249774044,16044,2931.800321630978,214.58322183710501,16049,3482.247960926708,182.40467981995636,16042,4504.250267957314,226.756345033411,16020,5189.778309670467,288.6104471554431,16008,6589.1354453701615,345.8617345315748
539.0,38.873869,-94.606946,7,16045,1707.4762309553673,194.01001048581307,2800,2448.7827410403734,130.7671941542941,16019,4606.71836776108,321.66214023763337,16043,5892.471483443709,243.74364678180797,2320,6502.984007742896,28.556120741612858,16044,3150.588072859713,219.99478795617551,16049,3515.9131348737124,188.2909759396154,16042,4773.431267633153,229.72662692890395,16020,5532.842608111626,287.42075116539445,16008,6686.397260698488,342.86548624641057
540.0,38.873869,-94.602779,7,16045,1828.6217335933645,205.04714997054873,2800,2188.296537715003,136.94938931718548,16019,4838.752774811068,318.31241569307616,2320,6338.464214422947,25.69346650856403,16044,3393.7134905961757,224.66820544349505,16049,3585.750762286599,194.0068276643606,16042,5054.045681697317,232.3736903653238,16020,5878.018007348215,286.3705229705695,16043,6218.035693307497,245.2168278960968,16008,6801.408290599121,339.9628735754978
541.0,38.873869,-94.598612,7,2800,1959.8606368632177,144.6819869954776,16045,2008.1207283630888,214.41582880893708,16019,5085.797694419769,315.2786675603625,2320,6190.599528926245,22.68616380641373,16044,3656.3248319633776,228.69423339572313,16049,3689.707431779686,199.45267685930628,16042,5344.292799637377,234.73797202524878,16020,6224.9533332429655,285.4372190112801,16043,6547.293784759411,246.54277305745364,16008,6933.285306178023,337.16375085833175
542.0,38.873869,-94.594445,8,2800,1775.8864973979069,154.22516612354104,16045,2231.9384676064324,222.08048463073033,16019,5345.772482367363,312.5330116314817,2320,6060.6091112101585,19.540792333645527,16049,3825.002271774578,204.55703956821026,16044,3934.522240721316,232.16632272355315,16042,5642.686362652375,236.85563132061122,16020,6573.369929984811,284.6027886717461,16043,6879.715418283673,247.7412972031091,16008,7081.086041590392,334.47531821626194
543.0,38.873869,-94.590278,8,2800,1651.3022574787872,165.57306046045323,16045,2488.1436520198217,228.26023876985698,16019,5616.882066064876,310.0472569268151,2320,5949.664647261897,16.267858191461073,16049,3988.4474257493353,209.2782743092632,16044,4225.228184316016,235.1706288359689,16042,5948.0004474492225,238.75840266092,16020,6923.044156403572,283.85263577108236,16043,7214.863330083508,248.82903253850117,16008,7243.835855796434,331.9022768782626
544.0,38.873869,-94.586111,8,2800,1600.0414365120048,178.1874213857327,16045,2767.756742721649,233.240502696919,2320,5858.848212601048,12.88203977615018,16019,5897.591060332439,307.79433501136396,16049,4176.739445564188,213.60123771180858,16044,4526.033043662215,237.78217847339207,16042,6259.222421968837,240.47382003917073,16020,7273.7946394222035,283.174847791968,16008,7420.551210250805,329.44707728766434,16043,7552.374580207748,249.81999407956795
545.0,38.878036,-94.8653,7,16068,1408.422846157741,296.5164702221145,16086,2464.363548857699,131.94598377725333,16076,6443.008639968579,247.57288051522337,16073,2991.612252351428,318.71314778151196,16071,4108.362901544724,339.84638163612584,16069,4323.63013965873,332.7767868319792,16067,4480.931460000997,105.43543296809906,16018,6439.177248708995,113.45152225761956,16085,6788.554436209368,205.2203118796239,16007,6928.558795619946,98.31341183072732
546.0,38.878036,-94.861133,7,16068,1738.6598708717418,291.20428158225263,16086,2209.2783827402613,138.2142118721299,16085,6949.925796017337,207.91414667303,16073,3240.967416252865,313.91839500183437,16067,4134.34870829338,106.76874570634726,16071,4246.15792664862,335.2748472316571,16069,4500.078906652386,328.6919821873177,16018,6109.952637142928,114.80049320543674,16007,6571.846959938004,98.77080358946102,16076,6777.837061655613,248.738816611488
547.0,38.878036,-94.856966,8,16086,1987.2122359794473,145.99559550373215,16068,2079.044167878198,287.6088222022167,16007,6215.599321618008,99.28051171564505,16055,7041.075421178908,38.949851211351586,16085,7125.9309535108405,210.48041665685807,16073,3509.7215926282583,309.83295050935163,16067,3790.408288745995,108.34477482645161,16071,4409.213703326381,331.0159259243987,16069,4697.631326755666,324.93298099370287,16018,5784.491955693121,116.30202497600288
548.0,38.878036,-94.852799,8,16086,1810.3569255879622,155.50579962917993,16068,2425.307078928314,285.03249481346427,16067,3449.9005805640304,110.23332681327486,16055,6820.083511315276,36.59516004217778,16085,7315.513753688029,212.91842495004116,16073,3793.7542696235096,306.3437865349311,16071,4594.841755548289,327.08082674368717,16069,4913.742700715666,321.49094099964805,16018,5463.4679023844865,117.98112431418264,16007,5859.900543523931,99.85198969480427
549.0,38.878036,-94.848632,8,16086,1692.9412734749935,166.68853242207217,16068,2775.249082275358,283.10308442838664,16067,3113.9518795320755,112.5320527649784,16055,6611.3825113829525,34.08725067318636,16085,7517.647048315321,215.22939527204431,16073,4089.8835179590715,303.35024506323913,16071,4800.424248475261,323.46697045290733,16069,5146.075388287216,318.349280199341,16018,5147.710582420189,119.86784043657337,16007,5504.857022036384,100.4970863430799
550.0,38.878036,-94.844465,8,16086,1647.7215614049082,178.99137034015007,16067,2784.212972600922,115.38048562349934,16068,3127.6354923319414,281.60734083030616,16055,6416.171905748311,31.42126992666192,16073,4395.6652340047685,300.76709735515357,16018,4838.25127007739,121.99830177747754,16071,5023.511928722538,320.1619650824424,16007,5150.6042649912315,101.23084453175255,16069,5392.533152102367,315.4869202453295,16066,7134.085928442276,357.0640794236559
551.0,38.878036,-94.840298,8,16086,1680.535856144589,191.38645374307615,16067,2463.1789878312916,118.98201770136302,16068,3481.724190030456,280.4154127825719,16055,6235.718783227014,28.594474510232487,16018,4536.379047538239,124.41585224541109,16073,4709.219513866349,298.5240331245424,16007,4797.317455859042,102.07263653808405,16071,5261.878766369575,317.1471967563571,16069,5651.268265371117,312.8807423355893,16014,7108.002975840215,75.3595085640203
